qrCode,location,sublocation,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,row,range,plotNumber,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,flagLeafHeight,plantDensity,combineYield,yieldPerAcre,combineMoisture,combineTestWeight,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,kernelColor,percentLodging,harvestDate,notes,moistureCorrectedKernelMassPerEar,moistureCorrectedHundredKernelMass,earHeight.sp,flagLeafHeight.sp,combineMoisture.sp,combineTestWeight.sp,earFillLength.sp,earWidth.sp,shelledCobWidth.sp,shelledCobMass.sp,earLength.sp,kernelsPerEar.sp,percentStarch.sp,percentProtein.sp,percentOil.sp,percentFiber.sp,percentAsh.sp,yieldPerAcre.sp,GDDToAnthesis.sp,GDDToSilk.sp,kernelsPerRow.sp,kernelRowNumber.sp,moistureCorrectedKernelMassPerEar.sp,moistureCorrectedHundredKernelMass.sp,anthesisSilkingIntervalGDD.sp,daysToAnthesis.sp,daysToSilk.sp,anthesisSilkingInterval.sp
22-A-1583842,Ames,Ames B1,0,Medium,150,LC_4232,17.5,68,1,18,9,1583842,B73 X PHM49,2022-05-22,,,NA,NA,NA,NA,NA,NA,131,238,34000,14.85,121.7,22.1,NA,NA,NA,4.757,NA,NA,15.5,500,28.674,143.5,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check;Tattoo sensor,151.871866484827,30.3468564431075,117.115113819416,226.830311797771,22.1,NA,NA,4.64015691475725,NA,NA,NA,497.776765671015,NA,NA,NA,NA,NA,121.609911550554,NA,NA,NA,15.4158465444087,149.118030028487,29.6728661431842,NA,NA,NA,NA
22-A-1583843,Ames,Ames B1,0,Medium,150,LC_4232,17.5,68,1,19,9,1583843,B37 X MO17,2022-05-22,,,NA,NA,NA,NA,NA,NA,120,230,34000,8.39,83.59,5.3,NA,NA,NA,4.453,NA,NA,13.5,372,28.117,104.5,NA,NA,NA,NA,NA,NA,NA,,5.88,2022-10-16,Check;Tattoo sensor,110.59658569801,29.7573607662292,111.151813689683,220.408126153741,5.3,NA,NA,4.46620266081332,NA,NA,NA,426.432817545815,NA,NA,NA,NA,NA,100.560752057422,NA,NA,NA,14.386755207736,125.360460317271,29.1359793904846,NA,NA,NA,NA
22-A-1583844,Ames,Ames B1,0,Medium,150,LC_4232,17.5,57,1,20,9,1583844,PHK56 X LH185,2022-05-22,,,NA,NA,NA,NA,NA,NA,101,219,28500,16.69,146.79,16.4,NA,NA,NA,4.389,NA,NA,13.5,447,27.437,122.7,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,129.858383398525,29.0376892037923,99.6651898315288,212.455363170757,16.4,NA,NA,4.41300003212428,NA,NA,NA,458.628735134445,NA,NA,NA,NA,NA,130.250807494698,NA,NA,NA,14.3576179952757,131.872973015992,28.5338816385623,NA,NA,NA,NA
22-A-1583845,Ames,Ames B1,0,Medium,150,LC_4232,17.5,58,1,21,9,1583845,PHK56 X LH145,2022-05-22,,,NA,NA,NA,NA,NA,NA,89,196,29000,9.17,91.36,5.3,NA,NA,NA,4.307,NA,NA,15.5,525,22.502,118.1,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,124.990016946746,23.8147786734605,91.0025091336506,198.473632736966,5.3,NA,NA,4.35303259333341,NA,NA,NA,492.413886204993,NA,NA,NA,NA,NA,100.680840642232,NA,NA,NA,15.3287206208921,126.320998520682,25.6800989518416,NA,NA,NA,NA
22-A-1583846,Ames,Ames B1,0,Medium,150,LC_4232,17.5,71,1,22,9,1583846,SYNGENTA NK0760-3111,2022-05-22,,,NA,NA,NA,NA,NA,NA,98,223,35500,16.76,148.82,15.6,NA,NA,NA,4.581,NA,NA,14,466,28.441,132.5,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,140.230120621879,30.1002630989196,94.1532061192336,209.53345808874,15.6,NA,NA,4.47192468602245,NA,NA,NA,457.003772042278,NA,NA,NA,NA,NA,127.614664310846,NA,NA,NA,14.5499928316042,130.823160498454,28.5804959578463,NA,NA,NA,NA
22-A-1583847,Ames,Ames B1,0,Medium,150,LC_4232,17.5,67,1,17,10,1583847,B37 X H95,2022-05-22,,,NA,NA,NA,NA,NA,NA,118,249,33500,9.56,91.52,9,NA,NA,NA,4.713,NA,NA,17,434,23.812,103.3,NA,NA,NA,NA,NA,NA,NA,,2.99,2022-10-16,Check;Tattoo sensor,109.326577058416,25.2012047716843,110.842904193812,235.661773906786,9,NA,NA,4.63910544543885,NA,NA,NA,474.045364786751,NA,NA,NA,NA,NA,110.054905710099,NA,NA,NA,16.1884331851287,130.947025222758,27.3175900861512,NA,NA,NA,NA
22-A-1583848,Ames,Ames B1,0,Medium,150,LC_4232,17.5,61,1,18,10,1583848,2FACC X 3IIH6,2022-05-22,,,NA,NA,NA,NA,NA,NA,103,195,30500,17.16,159.05,11.9,NA,NA,NA,4.598,NA,NA,16,451,27.605,124.5,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check;Tattoo sensor,131.763396357916,29.2154904133356,103.620804856275,206.109104122719,11.9,NA,NA,4.55895065000653,NA,NA,NA,473.016566383585,NA,NA,NA,NA,NA,141.56865558297,NA,NA,NA,15.6632255169371,139.16861384114,29.0777798233528,NA,NA,NA,NA
22-A-1583849,Ames,Ames B1,0,Medium,150,LC_4232,17.5,61,1,19,10,1583849,LH195 X PHM49,2022-05-22,,,NA,NA,NA,NA,NA,NA,98,192,30500,7.08,70.54,5.3,NA,NA,NA,3.519,NA,NA,14,266,NA,48.5,NA,NA,NA,NA,NA,NA,NA,,3.28,2022-10-16,Check;Tattoo sensor,51.3295158502726,NA,100.67194343542,202.051514634723,5.3,NA,NA,3.99733928432724,NA,NA,NA,373.484297304725,NA,NA,NA,NA,NA,95.0958935748027,NA,NA,NA,14.6375091350304,95.9560614845342,NA,NA,NA,NA,NA
22-A-1583850,Ames,Ames B1,0,Medium,150,LC_4232,17.5,51,1,20,10,1583850,PHK76 X W606S,2022-05-22,,,NA,NA,NA,NA,NA,NA,93,201,25500,14.97,138.75,11.9,NA,NA,NA,4.172,NA,NA,14,410,23.415,96,NA,NA,NA,NA,NA,NA,NA,,1.96,2022-10-16,Check,101.60069116755,24.7810435800852,96.1840493017252,204.000358427835,11.9,NA,NA,4.30341891322591,NA,NA,NA,440.631459471491,NA,NA,NA,NA,NA,127.082116852995,NA,NA,NA,14.6117128418333,118.097871546229,26.3664239966227,NA,NA,NA,NA
22-A-1583851,Ames,Ames B1,0,Medium,150,LC_4232,17.5,55,1,21,10,1583851,PHP02 X W606S,2022-05-22,,,NA,NA,NA,NA,NA,NA,101,202,27500,8.27,82.39,5.3,NA,NA,NA,4.816,NA,NA,15,569,27.903,158.8,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,168.064476639655,29.5308758921682,97.5357967570575,201.973904267239,5.3,NA,NA,4.60765911101704,NA,NA,NA,515.564228000816,NA,NA,NA,NA,NA,96.8581866371706,NA,NA,NA,15.0859473315429,148.336827567845,28.4941746748193,NA,NA,NA,NA
22-A-1583852,Ames,Ames B1,0,Medium,150,LC_4232,17.5,57,1,22,10,1583852,LH185 X LH145,2022-05-22,,,NA,NA,NA,NA,NA,NA,88,188,28500,7.18,71.53,5.3,NA,NA,NA,3.925,NA,NA,12.5,352,22.346,78.7,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,83.291399946731,23.6496775503132,89.5941536748363,192.499243834915,5.3,NA,NA,4.14532220158607,NA,NA,NA,401.857960597394,NA,NA,NA,NA,NA,89.4478466659717,NA,NA,NA,13.8101229143078,102.957277992169,25.3063919390846,NA,NA,NA,NA
22-A-1583853,Ames,Ames B1,0,Medium,150,LC_4232,17.5,62,1,17,11,1583853,B73 X MO17,2022-05-22,,,NA,NA,NA,NA,NA,NA,124,228,31000,16.2,136.17,20.1,NA,NA,NA,4.745,NA,NA,14.5,634,28.638,181.5,NA,NA,NA,NA,NA,NA,NA,,12.9,2022-10-16,Check;Tattoo sensor,192.088806738649,30.3087561839197,114.104250880062,225.54183394979,20.1,NA,NA,4.65411913500394,NA,NA,NA,573.516477524141,NA,NA,NA,NA,NA,134.421482222777,NA,NA,NA,14.9326755410764,172.308717117739,29.8737929605586,NA,NA,NA,NA
22-A-1583854,Ames,Ames B1,0,Medium,150,LC_4232,17.5,70,1,18,11,1583854,F42 X OH43,2022-05-22,,,NA,NA,NA,NA,NA,NA,115,244,35000,14.06,115.08,22.2,NA,NA,NA,4.769,NA,NA,17.5,506,25.231,127.7,NA,NA,NA,NA,NA,NA,NA,,8.57,2022-10-16,Check;Tattoo sensor,135.150086063501,26.7029899880047,109.970918362519,230.988435611391,22.2,NA,NA,4.64274432339334,NA,NA,NA,500.254516484937,NA,NA,NA,NA,NA,121.295103286465,NA,NA,NA,16.4108132572407,140.966788696534,27.8166282767146,NA,NA,NA,NA
22-A-1583855,Ames,Ames B1,0,Medium,150,LC_4232,17.5,62,1,19,11,1583855,PHP02 X PHB47,2022-05-22,,,NA,NA,NA,NA,NA,NA,87,206,31000,10.09,100.53,5.3,NA,NA,NA,4.474,NA,NA,14.5,434,27.98,121.4,NA,NA,NA,NA,NA,NA,NA,,4.84,2022-10-16,Check;Tattoo sensor,128.482540705631,29.6123681132088,95.5651563766772,209.429008855238,5.3,NA,NA,4.47297595934456,NA,NA,NA,457.538185634158,NA,NA,NA,NA,NA,111.468739464481,NA,NA,NA,14.8884046973455,134.761728760815,29.0169806086709,NA,NA,NA,NA
22-A-1583856,Ames,Ames B1,0,Medium,150,LC_4232,17.5,68,1,20,11,1583856,PHP02 X LH145,2022-05-22,,,NA,NA,NA,NA,NA,NA,103,199,34000,8.3,82.69,5.3,NA,NA,NA,4.207,NA,NA,15.5,513,25.699,131.8,NA,NA,NA,NA,NA,NA,NA,,8.82,2022-10-16,Check,139.489282248782,27.1982933574465,101.618327043003,203.376541824158,5.3,NA,NA,4.31983783578857,NA,NA,NA,492.629896800736,NA,NA,NA,NA,NA,100.101025519109,NA,NA,NA,15.3658189815193,137.395921499766,27.5555193053957,NA,NA,NA,NA
22-A-1583857,Ames,Ames B1,0,Medium,150,LC_4232,17.5,55,1,21,11,1583857,PHP02 X PHK56,2022-05-22,,,NA,NA,NA,NA,NA,NA,98,204,27500,11.07,108.31,7,NA,15.811,NA,4.636,2.569,NA,15,515,29.029,149.5,21.767,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,158.221909682799,30.7225673323209,96.5281025452309,203.373558133854,7,NA,NA,4.5177856147444,2.55024049623018,19.9207203918611,15.703111673125,489.707942099647,NA,NA,NA,NA,NA,110.555607556526,NA,NA,NA,15.0930191255124,143.894144763132,29.0631906554298,NA,NA,NA,NA
22-A-1583858,Ames,Ames B1,0,Medium,150,LC_4232,17.5,61,1,22,11,1583858,PHP02 X PHJ89,2022-05-22,,,NA,NA,NA,NA,NA,NA,90,218,30500,10.36,101.58,6.8,NA,14.642,NA,4.263,2.302,NA,14.5,432,24.136,104.3,11.667,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,110.384917591411,25.5441071043748,91.0530471610345,207.930202678011,6.8,NA,NA,4.31571974057999,2.41063938227107,14.563372685962,14.9960686611805,443.713677844216,NA,NA,NA,NA,NA,104.898391878577,NA,NA,NA,14.8199401258695,117.107521618852,26.2194806948241,NA,NA,NA,NA
22-A-1583859,Ames,Ames B1,0,Medium,150,LC_4232,17.5,69,1,17,12,1583859,4N506 X 3IIH6,2022-05-22,,,NA,NA,NA,NA,NA,NA,109,250,34500,16.4,151.66,12.1,NA,17.49,NA,4.529,2.605,NA,15.5,533,24.919,132.7,20.667,NA,NA,NA,NA,NA,NA,,5.8,2022-10-16,Check;Tattoo sensor,140.441788728478,26.3727877417102,106.719664471503,236.446589541368,12.1,NA,NA,4.54513288568167,2.58471794001576,20.5340075028484,17.0228527522046,522.489222681043,NA,NA,NA,NA,NA,144.523024378381,NA,NA,NA,15.4272847545823,146.465800506072,27.9320103918153,NA,NA,NA,NA
22-A-1583861,Ames,Ames B1,0,Medium,150,LC_4232,17.5,68,1,19,12,1583861,2369 X PHZ51,2022-05-22,,,NA,NA,NA,NA,NA,NA,126,247,34000,11.29,111.17,6.4,NA,16.493,NA,4.399,2.525,NA,14,482,26.558,128.1,22,NA,NA,NA,NA,NA,NA,,7.35,2022-10-16,Check;Tattoo sensor,135.573422276699,28.1074078752895,115.3433397617,230.079959852705,6.4,NA,NA,4.43361268340906,2.53583712256041,20.6245081261601,16.302913572201,481.594009182345,NA,NA,NA,NA,NA,118.391610121889,NA,NA,NA,14.6393680164548,138.536342924817,28.2716772004488,NA,NA,NA,NA
22-A-1583862,Ames,Ames B1,0,Medium,150,LC_4232,17.5,65,1,20,12,1583862,PHK76 X LH198,2022-05-22,,,NA,NA,NA,NA,NA,NA,104,218,32500,12.55,123.19,6.7,NA,15.328,NA,4.464,2.533,NA,15,478,26.767,128,21.067,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,135.4675882234,28.3286010466855,102.466400441823,213.107711613683,6.7,NA,NA,4.44725679552404,2.5375474625105,19.8765827815176,15.6096940946623,475.623023372225,NA,NA,NA,NA,NA,121.566933364134,NA,NA,NA,15.1198186124905,135.738837809949,28.1183589931978,NA,NA,NA,NA
22-A-1583863,Ames,Ames B1,0,Medium,150,LC_4232,17.5,53,1,21,12,1583863,LH185 X W606S,2022-05-22,,,NA,NA,NA,NA,NA,NA,77,207,26500,11.16,104.49,11,NA,NA,NA,4.055,NA,NA,14,495,21.279,105.4,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,111.549092177706,22.5204282016072,86.4653427673558,205.173599389588,11,NA,NA,4.22741209714546,NA,NA,NA,480.84302457593,NA,NA,NA,NA,NA,109.483216232772,NA,NA,NA,14.5997993719925,121.036336048758,24.9503494914848,NA,NA,NA,NA
22-A-1583864,Ames,Ames B1,0,Medium,150,LC_4232,17.5,54,1,22,12,1583864,PHP02 X LH198,2022-05-22,,,NA,NA,NA,NA,NA,NA,113,202,27000,13.61,119.13,16.8,NA,NA,NA,4.547,NA,NA,16,387,26.974,104.3,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,110.384917591411,28.5476775370155,103.003104522642,200.306646971751,16.8,NA,NA,4.45911730099103,NA,NA,NA,423.070772388427,NA,NA,NA,NA,NA,114.134929423333,NA,NA,NA,15.5793181914509,117.711012215202,27.7000812532518,NA,NA,NA,NA
22-A-1583865,Ames,Ames B1,0,Medium,150,LC_4232,17.5,66,1,17,13,1583865,LH195 X LH185,2022-05-22,,,NA,NA,NA,NA,NA,NA,104,202,33000,17.46,150.62,18,NA,NA,NA,4.625,NA,NA,14,508,29.934,152.2,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check;Tattoo sensor,161.079429121886,31.6803655146816,104.233868451558,212.026907027763,18,NA,NA,4.59214669424516,NA,NA,NA,509.46338386925,NA,NA,NA,NA,NA,146.371622173176,NA,NA,NA,14.6723201399238,156.765226665521,30.6313572566717,NA,NA,NA,NA
22-A-1583866,Ames,Ames B1,0,Medium,150,LC_4232,17.5,72,1,18,13,1583866,PHG39 X PHN82,2022-05-22,,,NA,NA,NA,NA,NA,NA,90,219,36000,21.86,188.35,18.1,NA,NA,NA,4.508,NA,NA,16,535,29.097,155.8,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check;Tattoo sensor,164.889455040669,30.7945344885646,97.803201834985,218.309528628234,18.1,NA,NA,4.50883144930606,NA,NA,NA,514.222080441118,NA,NA,NA,NA,NA,161.923308988418,NA,NA,NA,15.6565584556606,156.046160732129,29.9134163458115,NA,NA,NA,NA
22-A-1583867,Ames,Ames B1,0,Medium,150,LC_4232,17.5,59,1,19,13,1583867,PHW52 X PHZ51,2022-05-22,,,NA,NA,NA,NA,NA,NA,115,236,29500,13.87,126.8,13.1,NA,NA,NA,4.928,NA,NA,15.5,508,32.23,163.8,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check;Tattoo sensor,173.356179304632,34.1103153784389,110.006763622646,224.546369327288,13.1,NA,NA,4.69624944505446,NA,NA,NA,494.650356122782,NA,NA,NA,NA,NA,127.842586239247,NA,NA,NA,15.3903021474957,157.65691069338,31.2962495008408,NA,NA,NA,NA
22-A-1583868,Ames,Ames B1,0,Medium,150,LC_4232,17.5,63,1,20,13,1583868,PHP02 X PHG47,2022-05-22,,,NA,NA,NA,NA,NA,NA,100,196,31500,12.44,120.93,7.6,NA,NA,NA,4.283,NA,NA,16.5,560,24.836,139,NA,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,147.109334086348,26.2849454774715,100.719618962361,202.218916671601,7.6,NA,NA,4.35567578351683,NA,NA,NA,517.10973876047,NA,NA,NA,NA,NA,121.680022888043,NA,NA,NA,15.8735629092882,141.913481339574,27.1084773916224,NA,NA,NA,NA
22-A-1583869,Ames,Ames B1,0,Medium,150,LC_4232,17.5,48,1,21,13,1583869,PHN46 X PHK56,2022-05-22,,,NA,NA,NA,NA,NA,NA,85,210,24000,14.52,129.39,15.3,NA,16.309,NA,4.91,2.654,NA,18.5,697,26.922,187.7,25.867,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,198.65051804322,28.4926438292998,90.846689868076,206.895063335424,15.3,NA,NA,4.65503855494981,2.59681840398106,22.0228403509972,16.0264152106422,582.968116664745,NA,NA,NA,NA,NA,122.770967576242,NA,NA,NA,16.8561151335252,165.065647728777,27.9372741646803,NA,NA,NA,NA
22-A-1583870,Ames,Ames B1,0,Medium,150,LC_4232,17.5,52,1,22,13,1583870,PHN46 X W606S,2022-05-22,,,NA,NA,NA,NA,NA,NA,107,211,26000,13.5,119.16,16.1,NA,15.466,NA,4.825,2.793,NA,15.5,474,27.665,131.1,20.733,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,138.748443875685,29.2789908453153,100.418910878808,205.138123341531,16.1,NA,NA,4.59951487771329,2.65823051415048,19.1750815304034,15.5060242225799,468.428593238909,NA,NA,NA,NA,NA,114.580206466105,NA,NA,NA,15.3380899738282,132.496269211589,28.0554701326945,NA,NA,NA,NA
22-A-1583871,Ames,Ames B1,0,Medium,150,LC_4232,17.5,69,1,17,14,1583871,PHT69 X 3IIH6,2022-05-22,,,NA,NA,NA,NA,NA,NA,92,194,34500,14.45,134.69,11.4,NA,17.565,NA,4.251,2.612,NA,14.5,478,24.519,117.2,17.8,NA,NA,NA,NA,NA,NA,,1.45,2022-10-16,Check;Tattoo sensor,124.03751046705,25.949451528512,98.1996039413278,207.444337293752,11.4,NA,NA,4.40416055749808,2.59583683988704,19.1485600975148,17.0392170659212,493.938813275007,NA,NA,NA,NA,NA,140.530627238464,NA,NA,NA,14.9178346869635,138.224885065817,27.8259016530143,NA,NA,NA,NA
22-A-1583872,Ames,Ames B1,0,Medium,150,LC_4232,17.5,74,1,18,14,1583872,B105 X 3IIH6,2022-05-22,,,NA,NA,NA,NA,NA,NA,95,196,37000,15.86,140.83,15.6,NA,18.172,NA,4.422,2.605,NA,16.5,521,25.083,130.6,14.267,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Cob broke in pieces during shelling;Check;Tattoo sensor,138.219273609188,26.5463555891214,100.355180955418,206.459268003461,15.6,NA,NA,4.46412489122728,2.58698847481385,17.072841577234,17.2555864791349,506.950705760343,NA,NA,NA,NA,NA,139.981752804289,NA,NA,NA,15.9046896357048,142.815923509915,27.8371999853124,NA,NA,NA,NA
22-A-1583873,Ames,Ames B1,0,Medium,150,LC_4232,17.5,70,1,19,14,1583873,N209 X 3IIH6,2022-05-22,,,NA,NA,NA,NA,NA,NA,113,202,35000,14.03,130.63,11.5,NA,14.762,NA,4.419,2.332,NA,16,420,25.623,107.7,12.7,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check;Tattoo sensor,113.983275403595,27.1178594769389,109.065766608281,207.404189393862,11.5,NA,NA,4.43988623467329,2.4414644041172,15.9930694769679,15.4634559003492,450.70568932497,NA,NA,NA,NA,NA,131.250101697383,NA,NA,NA,15.6411168983696,128.199661515788,27.8357826388294,NA,NA,NA,NA
22-A-1583874,Ames,Ames B1,0,Medium,150,LC_4232,17.5,57,1,20,14,1583874,PIONEER 1311 AMXT,2022-05-22,,,NA,NA,NA,NA,NA,NA,129,245,28500,13.92,123.31,15.8,NA,15.863,NA,4.842,2.62,NA,16.5,429,31.003,132.9,15.167,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,140.653456835077,32.8117315444536,115.372046701515,226.762375645159,15.8,NA,NA,4.63409479039591,2.58264868764315,16.9569242243999,15.9268254574773,452.089180017046,NA,NA,NA,NA,NA,124.000285740706,NA,NA,NA,15.876915712298,139.039319151623,30.3955659731303,NA,NA,NA,NA
22-A-1583875,Ames,Ames B1,0,Medium,150,LC_4232,17.5,71,1,21,14,1583875,PHJ40 X LH82,2022-05-22,,,NA,NA,NA,NA,NA,NA,96,171,35500,10.44,103.9,5.4,NA,15.533,NA,4.376,2.621,NA,17.5,467,23.181,108.3,20.033,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,114.618279723392,24.5333918953643,96.6673113898829,187.58219976353,5.4,NA,NA,4.38816498725013,2.58127298309849,19.137067421156,15.6746951781054,469.082634949219,NA,NA,NA,NA,NA,110.756909747627,NA,NA,NA,16.3618233066546,123.528126484519,25.9693116044073,NA,NA,NA,NA
22-A-1583876,Ames,Ames B1,0,Medium,150,LC_4232,17.5,52,1,22,14,1583876,HOEGEMEYER 7089 AMXT,2022-05-22,,,NA,NA,NA,NA,NA,NA,93,201,26000,14.79,136.46,12.3,NA,16.462,NA,4.366,2.448,NA,16.5,490,30.434,149,20,NA,NA,NA,NA,NA,NA,,0,2022-10-16,x - seed spilled during counting; re-started the counting so AKW would be accurate;Check,157.692739416301,32.2095357811793,93.7887845824132,200.453843728292,12.3,NA,NA,4.37141246996378,2.48654580582495,18.8587498922884,16.0520649646417,478.286299953193,NA,NA,NA,NA,NA,123.550050193839,NA,NA,NA,15.8461204365987,142.571911597302,29.5203942121138,NA,NA,NA,NA
22-A-1583877,Ames,Ames B1,0,Medium,150,LC_4232,17.5,58,1,17,15,1583877,PHP02 X PHK76,2022-05-22,,,NA,NA,NA,NA,NA,NA,90,196,29000,16.15,145.61,14.3,NA,15.457,NA,4.494,2.636,NA,14,461,30.803,142,20.367,NA,NA,NA,NA,NA,NA,,5.17,2022-10-16,Check,150.284355685334,32.6000634378546,97.1720521730836,207.852929577233,14.3,NA,NA,4.52467447143202,2.61097832279722,20.4527086797156,15.9741504727471,484.915367279482,NA,NA,NA,NA,NA,147.672488580583,NA,NA,NA,14.6638675011825,151.328935229901,31.2204129981253,NA,NA,NA,NA
22-A-1583878,Ames,Ames B1,0,Medium,150,LC_4232,17.5,56,1,18,15,1583878,PHK56 X W606S,2022-05-22,,,NA,NA,NA,NA,NA,NA,112,224,28000,17.32,150.69,17.3,NA,16.885,NA,4.624,2.628,NA,14.5,533,30.544,162.7,26.567,NA,NA,NA,NA,NA,NA,,8.93,2022-10-16,Check,172.192004718337,32.3259532398088,108.865254348339,220.095400548542,17.3,NA,NA,4.56341824662174,2.60039060893488,23.2355290013798,16.6126317000147,512.675782060743,NA,NA,NA,NA,NA,146.364294845862,NA,NA,NA,14.9029711709334,159.907146551153,30.7843043352042,NA,NA,NA,NA
22-A-1583879,Ames,Ames B1,0,Medium,150,LC_4232,17.5,62,1,19,15,1583879,PHK76 X LH145,2022-05-22,,,NA,NA,NA,NA,NA,NA,87,171,31000,6.65,66.25,5.3,NA,16.178,NA,3.897,2.407,NA,14.5,427,23.638,100.9,17.867,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,106.786559779227,25.0170535189432,96.0416368088524,191.756755171008,5.3,NA,NA,4.17702304537743,2.47945846020186,18.588184472569,16.183612873534,454.258414048576,NA,NA,NA,NA,NA,100.258246722891,NA,NA,NA,14.8917348154478,124.830518132257,26.8307803885096,NA,NA,NA,NA
22-A-1583880,Ames,Ames B1,0,Medium,150,LC_4232,17.5,59,1,20,15,1583880,PHK56 X LH82,2022-05-22,,,NA,NA,NA,NA,NA,NA,97,185,29500,16.44,150.82,12.8,NA,14.29,NA,4.311,2.417,NA,18,524,23.412,122.6,16.467,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,129.752549345225,24.7778685584862,99.4224322771392,196.812891330014,12.8,NA,NA,4.36751380734361,2.48080021214789,17.6259938119815,15.1640940502751,500.060767065659,NA,NA,NA,NA,NA,138.64474485268,NA,NA,NA,16.6297650731135,133.942646601286,26.4121475955059,NA,NA,NA,NA
22-A-1583881,Ames,Ames B1,0,Medium,150,LC_4232,17.5,49,1,21,15,1583881,PHP02 X LH185,2022-05-22,,,NA,NA,NA,NA,NA,NA,91,178,24500,8.96,89.17,5.4,NA,16.681,NA,4.465,2.611,NA,14.5,513,24.185,124.1,16.667,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,131.340060144718,25.5959657904916,94.4169145547133,191.295155833138,5.4,NA,NA,4.43279139530664,2.57633725605854,17.4893646514277,16.2840752699013,493.186750055717,NA,NA,NA,NA,NA,103.918132525692,NA,NA,NA,14.8668239683403,132.367615194046,26.5222329945605,NA,NA,NA,NA
22-A-1583882,Ames,Ames B1,0,Medium,150,LC_4232,17.5,59,1,22,15,1583882,PHK76 X 3IIH6,2022-05-22,,,NA,NA,NA,NA,NA,NA,102,183,29500,11.13,109.01,6.9,NA,15.091,NA,4.01,2.386,NA,15.2,394,23.838,94,13.933,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,99.4840101015592,25.2287216255422,98.6151543590879,191.79525833562,6.9,NA,NA,4.19481008157532,2.45612391433903,15.8823075248249,15.4135564936334,432.142909175145,NA,NA,NA,NA,NA,109.96510946196,NA,NA,NA,15.2033177570524,114.071040068526,26.0397395147751,NA,NA,NA,NA
22-A-1583883,Ames,Ames B1,0,Medium,150,LC_4232,17.5,60,1,17,16,1583883,PHK56 X PHJ89,2022-05-22,,,NA,NA,NA,NA,NA,NA,82,214,30000,18.77,162.52,17.7,NA,15.57,NA,4.54,2.243,NA,13.5,507,31.216,158.4,19.033,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,167.641140426457,33.0371580779816,93.1867390948832,216.326773709672,17.7,NA,NA,4.54668842764625,2.41718796483924,19.8032030729303,16.0193885759972,507.392442013408,NA,NA,NA,NA,NA,157.196717516765,NA,NA,NA,14.4104150065322,159.987962109507,31.5123337464134,NA,NA,NA,NA
22-A-1583884,Ames,Ames B1,0,Medium,150,LC_4232,17.5,58,1,18,16,1583884,PHN46 X PHB47,2022-05-22,,,NA,NA,NA,NA,NA,NA,123,226,29000,20.29,180.16,15.6,NA,16.192,NA,4.71,2.731,NA,14,495,33.336,164.9,20.967,NA,NA,NA,NA,NA,NA,,0,2022-10-16,Check,174.520353890927,35.2808400079317,114.345102325099,220.775185339626,15.6,NA,NA,4.60471151187498,2.65297747691941,20.4472845639595,16.2662451182871,493.397839464642,NA,NA,NA,NA,NA,162.016071303583,NA,NA,NA,14.6513774684358,161.176181532451,32.3246658171454,NA,NA,NA,NA
