genotype,combineTestWeight.sp.b,combineTestWeight.sp.mu,combineTestWeight.sp.FWB,combineTestWeight.sp.FWW,locationYear,blockSet,combineMoisture.sp.b,combineMoisture.sp.mu,combineMoisture.sp.FWB,combineMoisture.sp.FWW,flagLeafHeight.sp.b,flagLeafHeight.sp.mu,flagLeafHeight.sp.FWB,flagLeafHeight.sp.FWW,earHeight.sp.b,earHeight.sp.mu,earHeight.sp.FWB,earHeight.sp.FWW,yieldPerAcre.sp.b,yieldPerAcre.sp.mu,yieldPerAcre.sp.FWB,yieldPerAcre.sp.FWW,GDDToAnthesis.sp.b,GDDToAnthesis.sp.mu,GDDToAnthesis.sp.FWB,GDDToAnthesis.sp.FWW,{genotype},GDDToSilk.sp.b,GDDToSilk.sp.mu,GDDToSilk.sp.FWB,GDDToSilk.sp.FWW,anthesisSilkingIntervalGDD.sp.b,anthesisSilkingIntervalGDD.sp.mu,anthesisSilkingIntervalGDD.sp.FWB,anthesisSilkingIntervalGDD.sp.FWW,kernelRowNumber.sp.b,kernelRowNumber.sp.mu,kernelRowNumber.sp.FWB,kernelRowNumber.sp.FWW,earWidth.sp.b,earWidth.sp.mu,earWidth.sp.FWB,earWidth.sp.FWW,earLength.sp.b,earLength.sp.mu,earLength.sp.FWB,earLength.sp.FWW,shelledCobWidth.sp.b,shelledCobWidth.sp.mu,shelledCobWidth.sp.FWB,shelledCobWidth.sp.FWW,shelledCobMass.sp.b,shelledCobMass.sp.mu,shelledCobMass.sp.FWB,shelledCobMass.sp.FWW,kernelMassPerEar.sp.b,kernelMassPerEar.sp.mu,kernelMassPerEar.sp.FWB,kernelMassPerEar.sp.FWW,kernelsPerEar.sp.b,kernelsPerEar.sp.mu,kernelsPerEar.sp.FWB,kernelsPerEar.sp.FWW,hundredKernelMass.sp.b,hundredKernelMass.sp.mu,hundredKernelMass.sp.FWB,hundredKernelMass.sp.FWW,earFillLength.sp.b,earFillLength.sp.mu,earFillLength.sp.FWB,earFillLength.sp.FWW,kernelsPerRow.sp.b,kernelsPerRow.sp.mu,kernelsPerRow.sp.FWB,kernelsPerRow.sp.FWW
COMMERCIAL HYBRID 3,0.997042605787675,59.050839128617,59.0609373203024,59.033168732357,2022:North Platte,1,0.998461261894523,14.3087375592139,14.3252237192886,14.3078451817585,1.24209383567857,283.109167060144,287.30615091327,277.854477436927,1.07512279206423,125.069279942802,128.847141781829,121.217503151005,1.03247237776898,182.763600103796,191.013528707903,171.89471679909,1.05352289300034,2677.50884063799,2716.85266438009,2616.360089967,NA,0.980607981284135,2633.22258451604,2772.39830273593,2538.39212704766,1.04201559561745,-48.446754741171,156.37829336302,-163.93341661118,1.00364852139721,16.8084605471427,16.8787120191646,16.6892450700784,1.01526820465294,4.2895704888359,4.33148748160323,4.20424746534874,1.03329563325734,17.0132780748052,17.3695852248183,16.5572079339004,0.982785675453421,2.63341328016329,2.64452815563453,2.62252068408816,0.984782263990063,20.7505523343016,22.0266232898769,19.1185462020303,1.09652583785636,139.117022809693,150.418490472191,124.253618485656,0.964213400655001,491.189794225972,514.752042409737,471.366964262141,1.04775494562809,28.4665854915954,29.4788969299585,26.9067241038313,1.0705087230971,15.1670077575271,15.668720673548,14.4641836040993,0.985858409947221,33.3713259784665,34.7665195951769,31.9344717938499
COMMERCIAL HYBRID 4,1.00929063192844,59.472833867079,59.4830561085442,59.4549464013838,2022:North Platte,1,1.00660649829954,13.7645068808678,13.7811275315595,13.7636072235854,1.07005947050318,275.006102773416,278.621789600437,270.479206145831,1.01004593205809,123.064681777352,126.613870772835,119.446051879012,1.07717475944809,191.576950609333,200.184071778807,180.237483315772,1.03419229055627,2641.27329412582,2679.89521631225,2581.24653349133,NA,0.959210301323458,2567.62007907375,2703.75886761979,2474.85890088736,0.962538982748296,-57.8589761765122,131.343655984435,-164.537239443279,0.996655249272485,15.8001174584197,15.8698794287381,15.6817326568906,1.0669445279955,4.13171096586583,4.17576149936837,4.04204507009124,1.09868979999272,16.8553104195642,17.2341671753504,16.3703769738341,1.04915816994403,2.64186904766797,2.65373456697683,2.63024081940869,1.04085302161944,19.9316243272091,21.2803512067225,18.2066963139918,0.999224657437978,141.796000784175,152.09462281727,128.251513658288,0.95882140744103,465.468415771162,488.89890112916,445.756437372529,0.939725070484764,28.6952259678368,29.6031619711339,27.2961957282951,1.1235234520668,14.8567054100922,15.3832646199261,14.1190753450418,0.995775379840745,33.835951400711,35.2451795815667,32.3846435789936
COMMERCIAL HYBRID 6,1.01461489380941,59.3932618754479,59.4035380418073,59.3752800488731,2022:North Platte,1,1.00451129118514,13.8787371507195,13.8953232062585,13.8778393660341,0.698008938368077,276.157744720228,278.516288140635,273.204811358835,0.949100460245632,122.642825587459,125.97785897772,119.242541310312,0.953424870747479,175.852515867386,183.470818576891,165.815769235625,0.994733245102515,2683.81532171492,2720.96364542554,2626.07884954801,NA,0.908036703251618,2645.57905920713,2774.45488191822,2557.766663621,0.933700309044152,-41.257557321966,142.276366276887,-144.739628350481,0.958651383352893,15.4982797928204,15.5653816411275,15.3844091702187,1.0903212063048,4.21659821771716,4.26161389525861,4.12496774857832,1.0197261676271,17.0896696754775,17.4412977215921,16.6395887480203,0.95744386062712,2.60847811492293,2.61930638556969,2.59786639204285,1.13673298387775,20.4612355785886,21.9342027491118,18.5774128613444,1.09275438253261,140.905658065692,152.168254797008,126.093375806847,1.05867624591965,497.897305680281,523.767919421668,476.132456534485,0.963250345502518,27.7076844971318,28.6383499612541,26.2736306403885,1.03754330914759,15.5030706094349,15.9893336990288,14.8218893335022,1.22583390260385,34.8401445621954,36.5749531501261,33.0535344822596
F42 X MO17,1.01181239620396,59.1503098587735,59.1605576410319,59.1323777003302,2022:North Platte,1,1.01029049991511,14.2133143699055,14.229995849237,14.2124114200367,1.01068898918319,286.293359063192,289.708435481969,282.017629813752,1.03262316118806,128.145172238782,131.773695104768,124.445656279959,1.03651880798405,162.512177792421,170.79443923283,151.600697534271,0.995897972376242,2726.78315458342,2763.97497504656,2668.9790791227,NA,1.01670626031357,2633.44352381856,2777.74259816679,2535.12215420228,0.941945586196421,-56.4787442713234,128.675922142176,-160.874639947486,1.01603954598301,15.2486998641061,15.3198186593975,15.1280125551446,1.09073603026547,4.05465839479504,4.0996911990158,3.96299306389812,1.03860560104037,16.3776835883255,16.7358217530324,15.9192697640865,0.937353541613578,2.65578805169951,2.66638910963898,2.64539899764286,1.07405191286617,19.3817831818676,20.7735288508396,17.601837124479,0.991331163927345,134.913986822642,145.131253671413,121.476495976758,0.945414084987489,459.557910092532,482.660763975054,440.121566810654,0.954549283790362,28.3916979650378,29.3139567074034,26.9705979485546,1.04467113623663,14.6783627053861,15.1679663776736,13.9925017767503,0.973241159862504,32.667477539707,34.0448151371341,31.2490125562168
F42 X OH43,0.951332134360188,58.7538214752436,58.7634567046646,58.7369611969652,2022:North Platte,1,0.957409558968682,14.9341635012622,14.9499718333914,14.9333078138775,1.01013715532493,281.925737274189,285.338949069113,277.652342563062,1.01026662088756,120.653517811194,124.203482282662,117.034097264457,1.03651306524255,152.158745383843,160.440960937109,141.247325579792,0.977767350059472,2647.17972901519,2683.6944611934,2590.4279941452,NA,1.05353466792071,2583.78495088747,2733.31100704438,2481.90206147136,1.09795867220559,-63.6762606108377,152.145305589106,-185.363097600179,0.96480360144552,16.1979065292718,16.2654390087889,16.0833051332975,0.890788923416577,4.04362708789504,4.08040475185511,3.96876528892759,0.965617648295407,16.1256467632142,16.4586167876611,15.6994479458149,1.08885112198866,2.64215171486199,2.65446614407062,2.63008355416938,0.932803586082104,20.0858942243036,21.2946117316976,18.5400284747291,0.95922746566371,132.995433147016,142.881819595849,119.993107831315,0.963466791433159,476.572807581339,500.116811057273,456.765326820957,0.955999644791055,28.082810038838,29.006470079319,26.6595507749728,0.968293015343581,14.4280055492288,14.8818132593474,13.79228936673,0.966397667064793,32.5605742161692,33.9282268554207,31.1520833843061
LH123HT X 3IIH6,0.993930032816487,59.499741997171,59.5098086642672,59.4821267644491,2022:North Platte,1,1.00235264276232,13.6085147630075,13.6250651758783,13.60761890762,1.06065574599336,289.858316804257,293.442228833921,285.371202721422,0.96189918663618,134.715457587547,138.095464277952,131.269320094712,0.962787660589099,167.66772975795,175.360845459446,157.532420615088,1.02098551340199,2703.81042613385,2741.93914108576,2644.55021545166,NA,0.995336620044347,2615.70848030616,2756.97460459756,2519.45367837172,1.03221041471216,-70.9408373964247,131.956843536831,-185.340790375948,0.987926063439138,15.7777971125479,15.8469480739909,15.6604491820262,0.987331650264658,4.05981662600085,4.10058021285743,3.97684138734069,0.954266057889033,17.106548243317,17.4356039448,16.685359726232,0.998817205015158,2.63973857029972,2.65103475534754,2.62866829054406,0.972862492394168,20.3124899340238,21.5731153694199,18.7002375494093,0.962609077038222,133.908720708699,143.829960117924,120.860557661327,0.986623862367739,490.027979246082,514.137866428049,469.744422671689,0.989715601196253,27.2805031019074,28.2367385537159,25.8070486862392,0.968163812011548,15.7477802679055,16.201527424589,15.1121489116397,0.94444380979205,33.9809018766903,35.3174852658141,32.6044080246902
LH123HT X PHB47,0.988103252771031,59.3687300907764,59.3787377434017,59.3512181249678,2022:North Platte,1,0.98868094754839,13.8450780382503,13.8614027100089,13.8441944019774,1.49721719975308,280.144405179471,285.203440359815,273.810413771369,0.96402565454405,130.45535043576,133.842829297735,127.001594576171,0.98413677669591,169.917737145427,177.781442092151,159.557684894062,0.986176533479122,2713.73275372833,2750.56152695156,2656.49293163813,NA,0.988952627526107,2625.91971337169,2766.27977044683,2530.28228039867,0.969983789747783,-64.3872553550002,126.278774242809,-171.890627105991,0.995167610714607,14.7309910846399,14.8006489260762,14.6127829879398,1.03346533001898,3.96531059035958,4.00797888093064,3.87845828254352,0.908551063021328,16.965829812214,17.2791217970897,16.5648187191689,0.950392384452457,2.6363660076652,2.64711452920539,2.62583243903952,0.837682517036721,20.4645482571956,21.5500088397743,19.0763195545774,1.0321692896744,130.736040520716,141.374210134925,116.74498900726,0.924828844219937,476.08640830091,498.68622566521,457.073267732479,1.04884163474092,27.2327846759753,28.2461460428769,25.6713054629795,0.878429340587997,15.4344728371227,15.8461643408684,14.8577551100043,1.0440641300442,33.3541987124809,34.831765465451,31.8325117246483
LH145 X LH162,0.995154298834785,59.5857773535225,59.595856420162,59.568140423367,2022:North Platte,1,0.993913750615938,13.5647835922189,13.5811946657562,13.5638952791141,0.664885170529153,270.112916425711,272.359536000447,267.300113474877,1.08547454489114,111.704485174417,115.518721920813,107.815621789733,1.0001014259046,170.405758780191,178.397028608065,159.8776459463,1.01399530714969,2531.31427163506,2569.18193725949,2472.45978766475,NA,0.885557869883825,2512.42346322183,2638.10891033083,2426.78490069877,0.9714205474765,-60.0341777840938,130.914269823711,-167.696785495375,1.00881085852414,15.4498306172584,15.5204434326934,15.3300019469593,1.02364613975602,3.86885964292619,3.91112253231818,3.78283253873375,0.956541631519036,16.8864074656969,17.2162478440222,16.4642145688848,0.947284409833661,2.60423498809073,2.61494835979946,2.59373586635716,0.900482360202479,19.2989437312056,20.4657797190986,17.806641536507,1.01670019970437,131.6161993459,142.094935033403,117.834831298909,0.978120175716334,475.657065975069,499.55915063612,455.548332872785,1.04667434350115,27.5196742749214,28.5309416658208,25.9614216502944,0.994599627031255,14.7340579643438,15.2001947350068,14.0810706268417,0.890806338437502,33.5386958900932,34.799371160064,32.240376778391
LH185 X LH145,1.01711960866529,59.596725254994,59.6070267894677,59.5786990378348,2022:North Platte,1,1.01960248654442,13.5888461797673,13.6056814145903,13.5879349072852,0.981576625441673,270.07604402231,273.39275096445,265.923474900764,0.982090261453733,108.081972543684,111.532928423898,104.563497719748,0.984088943949818,162.717230083294,170.580552824403,152.357681369405,1.0352237238319,2580.13829364221,2618.79873471538,2520.05166638629,NA,0.992308603693689,2534.50601984331,2675.34238386514,2438.544044585,1.01828988074975,-51.0660157568008,149.095358684998,-163.923154976598,1.0340775881708,14.630673352526,14.7030547402381,14.507843447069,0.936720400021222,3.97729978442635,4.01597380381625,3.89857790943251,1.02454954671482,17.5097559605958,17.8630472329942,17.057546117551,NA,NA,NA,NA,0.999879653858858,19.4411457411399,20.7367797427011,17.7841198316567,0.981071796886359,131.601450718906,141.712978240022,118.303025561376,1.05852448251695,477.189248088184,503.056153224238,455.427518977977,NA,NA,NA,NA,1.04373540720648,15.8107624241391,16.2999275504062,15.1255158323595,1.09082381932672,34.5362151454415,36.0799565329718,32.9463775443575
LH185 X LH82,1.00127788232824,59.2929393629014,59.30308045008,59.2751939056417,2022:North Platte,1,1.00222207731211,13.9713016746049,13.9878499316355,13.9704059359106,0.782841430839092,268.446665675971,271.091854590378,265.134847659414,0.952464192903624,115.558417651628,118.905270824093,112.14608233484,0.965324094585437,181.890630660288,189.604013634623,171.728620362306,1.01411682847251,2661.79768286769,2699.66988670722,2602.93614553658,NA,1.08919524439098,2585.80735956121,2740.39464960272,2480.47588636361,1.11890577249389,-64.7729682476388,155.166089899871,-188.78137383761,1.03212581839959,15.23475740504,15.3070021764999,15.1121593348913,0.962457888420984,4.16610765683713,4.20584429013551,4.08522280626976,1.02144399433941,17.215151656803,17.5673720541483,16.7643125247763,0.954058572726172,2.6098099014061,2.62059988592966,2.59923569898915,0.982721680968707,19.6778434100767,20.9512442828923,18.0492521282245,1.02034973760332,135.755258758395,146.27160882134,121.924421236526,1.02515601200561,500.3258480154,525.377335959403,479.250126293859,1.02334257729955,27.1615325675816,28.150257460446,25.6380154709119,0.974563627718198,15.7009844862712,16.1577310301908,15.0611514406973,1.07948407462159,35.0401833374219,36.5678766400872,33.466873018012
LH185 X W606S,0.990394622285338,59.312039451516,59.3220703114631,59.2944868762018,2022:North Platte,1,0.989424533458711,13.9282232597566,13.9445602092838,13.9273389589018,0.881115170484015,273.422573139646,276.399824968004,269.695007145671,0.839736044229504,119.939514358818,122.890253362554,116.931043298328,0.994889025277026,169.20770207572,177.157322428064,158.734460418413,1.05266518818881,2716.3638446713,2755.67563741801,2655.26487704539,NA,0.929586397742381,2637.7580530795,2769.6923805809,2547.86167752801,0.965851295643924,-56.3297276253449,133.523993301487,-163.37509476368,0.96542612421724,14.6387332040619,14.7063092577388,14.5240578635267,0.965678814927875,4.02463806105062,4.06450767551838,3.94348252418899,0.984220373428463,17.3062394548777,17.6456241817207,16.8718298726211,NA,NA,NA,NA,0.993485037584795,19.472938197407,20.760286119499,17.8265096081178,0.966779670089919,131.081834083649,141.046058182227,117.977138660424,0.979427169268222,463.645698053506,487.579721397864,443.510095058182,NA,NA,NA,NA,1.00402337790125,15.8641423167437,16.334695695536,15.2049679771328,1.06432809723505,34.270799912692,35.7770443716984,32.7195789007425
LH195 X 3IIH6,1.00845128368927,59.3909286542566,59.4011423946815,59.3730560641705,2022:North Platte,1,1.00597776037802,13.8202488135791,13.8368590828225,13.819349718233,0.987938407285578,281.044427889651,284.382631030314,276.864945190339,1.04601955410471,122.099660736035,125.775257035822,118.352150338148,1.00783041854423,180.645841307582,188.698869337256,170.03636501945,0.999777715583792,2687.8878225515,2725.22453206636,2629.85855839139,NA,0.959283971646907,2621.09230360183,2757.24154802868,2528.32400106951,0.963985603240604,-63.7360814802662,125.750907376657,-170.574673798107,0.98381559269082,16.2176202189226,16.286483463486,16.1007605387403,1.01877065351307,4.11761372219263,4.15967531923581,4.03199635330492,1.03715999077814,16.61790827142,16.9755479521926,16.1601325024043,1.05706233466084,2.62758268049423,2.63953759244354,2.61586684730162,1.06282205916541,19.2845359694026,20.6617301068667,17.5232003102455,1.03015778479183,132.908416183132,143.525853994588,118.944630612107,1.04037713108232,488.739319678308,514.162762404392,467.350673810399,0.989402943692085,27.1317703011966,28.0877036720949,25.6587813592258,1.07162982452915,14.8111852519218,15.3134235920298,14.1076250585645,1.13221944401326,33.3332619957483,34.9355867566511,31.6830917181302
LH195 X LH123HT,1.01792240613687,58.4774636429421,58.4877733082647,58.4594231979561,2022:North Platte,1,1.01017815150335,15.3036909450123,15.3203705692954,15.3027880955551,0.966487284796063,287.308276628406,290.573997310712,283.219543104006,0.827911163640685,124.623067774158,127.532255463517,121.656960991455,0.941453594862325,185.350281340393,192.872928056112,175.439556870005,0.966549007857066,2718.75305592888,2754.84883899717,2662.65245793957,NA,0.984835645138978,2669.59069766466,2809.36643971121,2574.35140067525,0.944569748414218,-54.1724053536236,131.498082660583,-158.859137113251,0.990519521039869,15.604573201307,15.673905694641,15.4869172144502,1.0332671544608,4.04398875657243,4.08664886514448,3.95715310340755,1.06132689930841,16.3223959978143,16.6883690558178,15.8539535763674,0.909496215042855,2.62535621829845,2.63564222207756,2.61527591783238,1.064063877014,20.1396621746329,21.5184654471786,18.3762685434568,1.00643113220377,133.748909723358,144.12180610432,120.10673885442,1.01338507379469,473.039261002027,497.803105393997,452.205532709027,0.984838151216519,27.5372379061895,28.4887609026428,26.07104486965,1.04263701821186,15.0509720321292,15.5396223788961,14.3664465688174,0.981792878474034,34.0313489940503,35.4207890425985,32.600420179498
LH195 X LH185,1.02041751896013,58.9421830021335,58.9525179383195,58.924098336738,2022:North Platte,1,1.01959034592399,14.5159621128993,14.5327971472617,14.515050851268,0.968281149078593,278.594406545296,281.866188621043,274.498084061222,0.95649819567101,121.923521988938,125.284550198176,118.496734296708,1.02356743245034,178.872169806147,187.05094380633,168.09702926259,1.01420393793395,2702.92461137299,2740.80006831629,2644.05801802005,NA,0.970754482149723,2643.73535530103,2781.51258620979,2549.8577881297,0.983591693866937,-57.0653858751476,136.275497753182,-166.076922598311,1.01995255906065,15.3698884736462,15.4412811645524,15.2487363687818,0.998766350598929,4.06950377594259,4.11073946292898,3.98556756637768,1.10513248209316,16.8644191862319,17.2454975460042,16.3766421061742,1.03148243989396,2.63711913444977,2.64878474899477,2.62568681318483,1.01422209950568,19.9855873953891,21.2998061938045,18.3047928213968,1.00276029467827,142.527048463156,152.862110941663,128.934635785466,1.06538739315147,476.574011250141,502.608623662949,454.671190644553,0.968659360665601,29.2332373637044,30.1691288665513,27.7911307519405,1.03827846685518,15.4848928817265,15.97150051603,14.8032289506015,0.990625178305575,34.6165279515972,36.018467531743,33.1727263686589
LH195 X PHM49,0.991322474805622,58.2484520858956,58.2584923432672,58.2308830664279,2022:North Platte,1,0.988271086625154,15.6791200992981,15.6954380036106,15.6782368293396,1.00533631833355,280.171829937264,283.568819901957,275.918745212063,0.994198295539136,123.274383295589,126.767885460054,119.71252975712,1.03230347173807,180.129890392563,188.37846935989,169.262785169265,0.968685525306092,2727.27615793437,2763.45172926973,2671.05155184456,NA,0.949611871746608,2671.59444208339,2806.37094482752,2579.76148749412,0.933235141219003,-56.9392799123182,126.503207413831,-160.369796358002,1.06711189184418,14.9636266651475,15.0383203249457,14.836872875793,1.09117766619413,4.03359200417548,4.0786430420511,3.94188955824576,1.10412346753445,16.064740457694,16.445470883061,15.5774087307349,1.11321141591868,2.63224577966937,2.6448357131311,2.61990762435974,1.16946792445388,19.6093147392912,21.1246995166592,17.6712428486883,0.95486373071729,137.892101712082,147.733512832763,124.948926810016,1.11677776728427,459.386537448269,486.676963925423,436.427205236931,0.932072020314265,27.6631384935112,28.5636803344057,26.2755018508304,1.12431634175098,14.4544725099906,14.9814033216498,13.7163218868083,0.979928409773016,33.6927557608199,35.0795572004117,32.264544344251
