qr	loc	plot	field	nLvl	irrigation	rep	row	range	genotype	population	anthesisDate	silkDate	notes	leafDimHtDate	earHt	flagLeafHt	tasselTipHt	harvestDate	combineYield	combineMoisture	combineTestWt	harvestSeq	earFillLen	earWidth	shelledCobLen	shelledCobWidth	shelledCobWt	kernelsPerEar	kernelMass	kernelColor	kernelStriping	kernelsPerRow	kernelRows	hundredKernelWt	moistureCorrectedStarch	moistureCorrectedProtein	moistureCorrectedOil	moistureCorrectedFiber	moistureCorrectedAsh	pctMoistureNIR	latitude	longitude	yieldPerAc	plantDensity	pctRootLodge	pctStalkLodge	plantDate	totalStandCt	plotLen	daysToAnthesis	daysToSilk	moistureCorrectedKernelMass	moistureCorrectedHundredKernelWt	earLen	earWt	lbsNPerAc	ASI	GDDToAnthesis	GDDToSilk	ASI.GDD	exp
22-A-1593539	Ames	1593539	B1	High	Non-Irrigated	1	25	4	B73	Inbred	NA	NA	set aside;Seed missing on both sides at widest point of ear;Check	NA	90	158	NA	NA	NA	NA	NA	NA	NA	3.7498	12.8805	2.454	19.575	116.75	21.945	NA	NA	NA	17.2	18.796573875803	NA	NA	NA	NA	NA	NA	42.015348	93.732406	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	23.2266369734662	19.8943357374443	12.6366	49.4	250	NA	NA	NA	NA	LC_2231
22-A-1593540	Ames	1593540	B1	High	Non-Irrigated	1	22	5	B73	Inbred	NA	NA	collect;Check	NA	90	177	NA	NA	NA	NA	NA	NA	NA	4.342	13.5176	2.8016	22.54	268.2	64.124	NA	NA	NA	16.3333333333333	23.9090231170768	NA	NA	NA	NA	NA	NA	42.01532	93.732332	NA	27000	NA	NA	2022-05-22	27	7.5	NA	NA	67.8689847020528	25.3053634235842	13.4155	93.7833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593541	Ames	1593541	B1	High	Non-Irrigated	1	22	3	B73	Inbred	NA	NA	set aside;Check	NA	82	165	NA	NA	NA	NA	NA	NA	NA	4.255	12.284	2.6235	19.625	252.5	55.855	NA	NA	NA	17	22.1207920792079	NA	NA	NA	NA	NA	NA	42.015375	93.732332	NA	31000	NA	NA	2022-05-22	31	7.5	NA	NA	59.117056648574	23.4126957024055	12.3764	86.48	250	NA	NA	NA	NA	LC_2231
22-A-1593542	Ames	1593542	B1	High	Non-Irrigated	1	24	4	B73	Inbred	NA	NA	set aside;Check	NA	85	154	NA	NA	NA	NA	NA	NA	NA	4.06625	12.5173333333333	2.801	18.2333333333333	234.666666666667	21.25	NA	NA	NA	16.5	9.05539772727273	NA	NA	NA	NA	NA	NA	42.015368	93.732369	NA	26000	NA	NA	2022-05-22	26	7.5	NA	NA	22.4910474224724	9.58425316298541	12.5275	58.65	250	NA	NA	NA	NA	LC_2231
22-A-1593543	Ames	1593543	B1	High	Non-Irrigated	1	22	6	UFMU-05595@	Inbred	NA	NA	collect;AK-29	NA	68	143	NA	NA	NA	NA	NA	NA	NA	3.802	15.0404	2.4258	19.86	293.2	64.002	NA	NA	NA	15.3333333333333	21.8287858117326	NA	NA	NA	NA	NA	NA	42.015293	93.732332	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	67.739859629792	23.1036356172551	14.8905	86.7666666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593544	Ames	1593544	B1	High	Non-Irrigated	1	18	5	UFMU-08808@	Inbred	NA	NA	AK-32	NA	50	132	NA	NA	NA	NA	NA	NA	NA	3.739	12.935	2.4946	16.5	247.2	58.84	NA	NA	NA	14	23.8025889967638	NA	NA	NA	NA	NA	NA	42.01532	93.732259	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	62.2763873100366	25.1927133131216	13.0581666666667	79.3	250	NA	NA	NA	NA	LC_2231
22-A-1593545	Ames	1593545	B1	High	Non-Irrigated	1	23	6	UFMU-10309@	Inbred	NA	NA	AK-33	NA	65	154	NA	NA	NA	NA	NA	NA	NA	3.931	13.9594	2.346	18.02	295	70.58	NA	NA	NA	15.6666666666667	23.9254237288136	NA	NA	NA	NA	NA	NA	42.015313	93.73237	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	74.7020295095578	25.3227218676467	13.9263333333333	92.1666666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593546	Ames	1593546	B1	High	Non-Irrigated	1	24	5	UFMU-02421@	Inbred	NA	NA	collect;AK-50	NA	73	155	NA	NA	NA	NA	NA	NA	NA	3.90783333333333	14.4868	2.6176	22.06	247.8	57.84	NA	NA	NA	16.3333333333333	23.3414043583535	NA	NA	NA	NA	NA	NA	42.015341	93.732369	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	61.2179850783908	24.7045944626274	14.3365	84.2166666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593547	Ames	1593547	B1	High	Non-Irrigated	1	17	5	UFMU-07868@	Inbred	NA	NA	AK-51	NA	53	132	NA	NA	NA	NA	NA	NA	NA	3.5715	12.8608	2.3628	15.48	234	50.256	NA	NA	NA	15	21.4769230769231	NA	NA	NA	NA	NA	NA	42.01532	93.732259	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	53.1910625535894	22.7312233134997	13.0935	72.25	250	NA	NA	NA	NA	LC_2231
22-A-1593548	Ames	1593548	B1	High	Non-Irrigated	1	20	3	UFMU-08594@	Inbred	NA	NA	collect;AK-52	NA	68	138	NA	NA	NA	NA	NA	NA	NA	3.575	13.19925	2.36075	20.825	163.25	34.81	NA	NA	NA	14.4	21.323124042879	NA	NA	NA	NA	NA	NA	42.015396	93.732295	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	36.8429816835889	22.5684420726425	13.8486	58.24	250	NA	NA	NA	NA	LC_2231
22-A-1593549	Ames	1593549	B1	High	Non-Irrigated	1	21	5	UFMU-08805@	Inbred	NA	NA	collect;AK-57	NA	54	164	NA	NA	NA	NA	NA	NA	NA	3.82783333333333	14.0106	2.3568	20.62	290.6	67.412	NA	NA	NA	15	23.1975223675155	NA	NA	NA	NA	NA	NA	42.01532	93.732332	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	71.3490112397041	24.5523094424309	13.9091666666667	89.8166666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593550	Ames	1593550	B1	High	Non-Irrigated	1	23	4	UFMU-11445@	Inbred	NA	NA	set aside;AK-58	NA	69	126	NA	NA	NA	NA	NA	NA	NA	3.7094	14.05675	2.44875	18.175	192.5	37.475	NA	NA	NA	15.2	19.4675324675325	NA	NA	NA	NA	NA	NA	42.015368	93.732369	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	39.6636236309249	20.6044798082727	13.6298	59.46	250	NA	NA	NA	NA	LC_2231
22-A-1593551	Ames	1593551	B1	High	Non-Irrigated	1	19	4	UFMU-10402@	Inbred	NA	NA	collect;AK-61	NA	55	143	NA	NA	NA	NA	NA	NA	NA	3.90816666666667	14.5596	2.5958	20.72	333.8	76.72	NA	NA	NA	15.6666666666667	22.9838226482924	NA	NA	NA	NA	NA	NA	42.015369	93.732295	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	81.2006192118628	24.3261291827031	14.5963333333333	100.116666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593552	Ames	1593552	B1	High	Non-Irrigated	1	28	5	W22 R1-R@	Inbred	NA	NA	set aside;AK-63	NA	59	123	NA	NA	NA	NA	NA	NA	NA	3.845	16.081	2.725	30.3	150	31.72	NA	NA	NA	17	21.1466666666667	NA	NA	NA	NA	NA	NA	42.015341	93.732443	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	33.5725187878035	22.381679191869	15.5785	79.85	250	NA	NA	NA	NA	LC_2231
22-A-1593553	Ames	1593553	B1	High	Non-Irrigated	1	23	14	K55	Inbred	NA	NA	collect;	NA	49	136	NA	NA	NA	NA	NA	NA	NA	4.37416666666667	10.964	2.9274	18.36	252	55.94	NA	NA	NA	15	22.1984126984127	NA	NA	NA	NA	NA	NA	42.015094	93.732369	NA	20000	NA	NA	2022-05-22	20	7.5	NA	NA	59.2070208382639	23.4948495389936	11.2623333333333	80.1833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593554	Ames	1593554	B1	High	Non-Irrigated	1	21	12	VA99	Inbred	NA	NA	collect;	NA	67	119	NA	NA	NA	NA	NA	NA	NA	3.83966666666667	13.0232	2.4528	16.38	252.8	72.28	NA	NA	NA	15.6666666666667	28.5917721518987	NA	NA	NA	NA	NA	NA	42.015128	93.732332	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	76.5013133033556	30.2615954522767	13.3708333333333	101.533333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593555	Ames	1593555	B1	High	Non-Irrigated	1	25	12	AQA3	Inbred	NA	NA	collect;	NA	42	119	NA	NA	NA	NA	NA	NA	NA	4.06233333333333	10.9402	2.594	15.54	179.6	52	NA	NA	NA	12.6666666666667	28.9532293986637	NA	NA	NA	NA	NA	NA	42.015128	93.732405	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	55.0369160455796	30.6441626088973	10.9958333333333	71.7166666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593556	Ames	1593556	B1	High	Non-Irrigated	1	17	10	3IIH6	Inbred	NA	NA	collect;	NA	39	126	NA	NA	NA	NA	NA	NA	NA	3.78183333333333	14.4488	2.265	9.7	348.6	74.594	NA	NA	NA	15	21.3981640849111	NA	NA	NA	NA	NA	NA	42.015183	93.732259	NA	20000	NA	NA	2022-05-22	20	7.5	NA	NA	78.9504560673839	22.6478646205921	14.7443333333333	88.5	250	NA	NA	NA	NA	LC_2231
22-A-1593557	Ames	1593557	B1	High	Non-Irrigated	1	19	11	PHV63	Inbred	NA	NA	collect;	NA	54	128	NA	NA	NA	NA	NA	NA	NA	4.1135	15.4792	2.5366	19.96	404.4	80.712	NA	NA	NA	15.3333333333333	19.9584569732938	NA	NA	NA	NA	NA	NA	42.015177	93.732296	NA	15000	NA	NA	2022-05-22	15	7.5	NA	NA	85.4257609205927	21.12407540074	15.7211666666667	105.266666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593558	Ames	1593558	B1	High	Non-Irrigated	1	24	7	11430	Inbred	NA	NA	set aside;	NA	45	156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.015286	93.73237	NA	4000	NA	NA	2022-05-22	4	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593559	Ames	1593559	B1	High	Non-Irrigated	1	18	10	NC236	Inbred	NA	NA	set aside;	NA	93	194	NA	NA	NA	NA	NA	NA	NA	4.0842	15.9665	2.4935	20.6	264	72.375	NA	NA	NA	12	27.4147727272727	NA	NA	NA	NA	NA	NA	42.015183	93.732259	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	76.601861515362	29.0158566346068	15.8686	102.56	250	NA	NA	NA	NA	LC_2231
22-A-1593560	Ames	1593560	B1	High	Non-Irrigated	1	26	15	A634	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;	NA	56	143	NA	NA	NA	NA	NA	NA	NA	3.9445	12.0176	2.5118	13.7	224	55.972	NA	NA	NA	14.3333333333333	24.9875	NA	NA	NA	NA	NA	NA	42.015045	93.732406	NA	30000	NA	NA	2022-05-22	30	7.5	NA	NA	59.2408897096765	26.4468257632485	12.305	75.3833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593561	Ames	1593561	B1	High	Non-Irrigated	1	29	13	A635	Inbred	NA	NA	collect;	NA	47	105	NA	NA	NA	NA	NA	NA	NA	3.784	11.5375	2.013	8.65	188.5	38.05	NA	NA	NA	14.6666666666667	20.1856763925729	NA	NA	NA	NA	NA	NA	42.0151	93.732479	NA	17000	NA	NA	2022-05-22	17	7.5	NA	NA	40.2722049141212	21.3645649411784	11.8766666666667	56.2	250	NA	NA	NA	NA	LC_2231
22-A-1593562	Ames	1593562	B1	High	Non-Irrigated	1	19	10	CM174	Inbred	NA	NA	collect;	NA	51	118	NA	NA	NA	NA	NA	NA	NA	3.954	12.7724	2.7272	14.5	272.8	47.26	NA	NA	NA	13.6666666666667	17.3240469208211	NA	NA	NA	NA	NA	NA	42.015204	93.732296	NA	18000	NA	NA	2022-05-22	18	7.5	NA	NA	50.0200894675787	18.3358099221329	13.4345	66.7833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593563	Ames	1593563	B1	High	Non-Irrigated	1	17	8	H95	Inbred	NA	NA	set aside;	NA	45	118	NA	NA	NA	NA	NA	NA	NA	3.7268	12.361	2.45775	13.325	199.75	39.3625	NA	NA	NA	16	19.7058823529412	NA	NA	NA	NA	NA	NA	42.015238	93.732258	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	41.6613578431563	20.8567498589018	12.6108	56.46	250	NA	NA	NA	NA	LC_2231
22-A-1593564	Ames	1593564	B1	High	Non-Irrigated	1	24	12	A239	Inbred	NA	NA	collect;	NA	72	165	NA	NA	NA	NA	NA	NA	NA	3.7115	11.1984	2.2558	11.78	217.4	56.808	NA	NA	NA	13.3333333333333	26.130634774609	NA	NA	NA	NA	NA	NA	42.015149	93.73237	NA	26000	NA	NA	2022-05-22	26	7.5	NA	NA	60.1257139753324	27.6567221597665	11.1485	74.2833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593565	Ames	1593565	B1	High	Non-Irrigated	1	20	12	IDS91	Inbred	NA	NA	set aside;	NA	75	128	NA	NA	NA	NA	NA	NA	NA	2.662	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	42.015149	93.732295	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	NA	NA	14.027	46.1	250	NA	NA	NA	NA	LC_2231
22-A-1593566	Ames	1593566	B1	High	Non-Irrigated	1	21	11	CO255	Inbred	NA	NA	collect;	NA	36	117	NA	NA	NA	NA	NA	NA	NA	3.3415	13.6978	2.455	11.4	161.2	32.42	NA	NA	NA	14.6666666666667	20.1116625310174	NA	NA	NA	NA	NA	NA	42.015156	93.732333	NA	18000	NA	NA	2022-05-22	18	7.5	NA	NA	34.3134003499556	21.2862285049352	13.807	46.7333333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593567	Ames	1593567	B1	High	Non-Irrigated	1	26	13	N6	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;	NA	50	117	NA	NA	NA	NA	NA	NA	NA	4.08566666666667	14.6274	2.219	20.52	278.6	66.46	NA	NA	NA	14.6666666666667	23.8549892318736	NA	NA	NA	NA	NA	NA	42.0151	93.732405	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	70.3414123151773	25.2481738389007	14.6935	91	250	NA	NA	NA	NA	LC_2231
22-A-1593568	Ames	1593568	B1	High	Non-Irrigated	1	22	11	N28HT	Inbred	NA	NA	collect;	NA	68	146	NA	NA	NA	NA	NA	NA	NA	4.08416666666667	13.0096	2.564	19.22	325.2	77.896	NA	NA	NA	17	23.9532595325953	NA	NA	NA	NA	NA	NA	42.015156	93.732333	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	82.4453002362782	25.352183344489	13.07	100.533333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593569	Ames	1593569	B1	High	Non-Irrigated	1	19	8	PA762	Inbred	NA	NA	collect;	NA	54	125	NA	NA	NA	NA	NA	NA	NA	4.41166666666667	16.3108	2.5102	24.46	477.8	144.96	NA	NA	NA	15	30.3390539974885	NA	NA	NA	NA	NA	NA	42.015259	93.732295	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	153.42598749937	32.1109224569631	16.1428333333333	160.316666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593570	Ames	1593570	B1	High	Non-Irrigated	1	21	10	792	Inbred	NA	NA		NA	51	149	NA	NA	NA	NA	NA	NA	NA	4.20766666666667	15.1366	2.562	19.24	294.6	88.7	NA	NA	NA	15.3333333333333	30.1086218601494	NA	NA	NA	NA	NA	NA	42.015183	93.732333	NA	16000	NA	NA	2022-05-22	16	7.5	NA	NA	93.880277946979	31.8670325685604	15.3991666666667	113.85	250	NA	NA	NA	NA	LC_2231
22-A-1593571	Ames	1593571	B1	High	Non-Irrigated	1	20	15	NC264	Inbred	NA	NA	collect;	NA	74	154	NA	NA	NA	NA	NA	NA	NA	4.1225	11.3388	2.4846	12.94	245.4	61.662	NA	NA	NA	14.3333333333333	25.1271393643032	NA	NA	NA	NA	NA	NA	42.015067	93.732296	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	65.2631984077409	26.5946203780525	12.425	91.4833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593572	Ames	1593572	B1	High	Non-Irrigated	1	26	9	B64	Inbred	NA	NA		NA	97	163	NA	NA	NA	NA	NA	NA	NA	3.8578	15.605	2.47025	25.85	223.25	63.4	NA	NA	NA	14	28.3986562150056	NA	NA	NA	NA	NA	NA	42.01521	93.732406	NA	17000	NA	NA	2022-05-22	17	7.5	NA	NA	67.1027014863413	30.0572011137027	16.2526	94.6	250	NA	NA	NA	NA	LC_2231
22-A-1593573	Ames	1593573	B1	High	Non-Irrigated	1	17	11	N192	Inbred	NA	NA	collect;	NA	47	122	NA	NA	NA	NA	NA	NA	NA	3.923	13.6988	2.5716	15.86	229	61.388	NA	NA	NA	14.3333333333333	26.8069868995633	NA	NA	NA	NA	NA	NA	42.015155	93.732259	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	64.97319619627	28.3725747581965	13.7773333333333	78.7166666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593574	Ames	1593574	B1	High	Non-Irrigated	1	22	14	ZS365	Inbred	NA	NA		NA	53	137	NA	NA	NA	NA	NA	NA	NA	4.45566666666667	13.8312	2.6118	18.44	414.2	117	NA	NA	NA	15.3333333333333	28.2472235634959	NA	NA	NA	NA	NA	NA	42.015073	93.732333	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	123.833061102554	29.8969244574008	13.8961666666667	137.666666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593575	Ames	1593575	B1	High	Non-Irrigated	1	22	13	ML606	Inbred	NA	NA	collect;	NA	69	167	NA	NA	NA	NA	NA	NA	NA	4.09416666666667	12.6324	2.4	14.88	335.5	82.47	NA	NA	NA	12.3333333333333	24.5812220566319	NA	NA	NA	NA	NA	NA	42.0151	93.732332	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	87.2864320438259	26.0168202813192	12.9705	111	250	NA	NA	NA	NA	LC_2231
22-A-1593576	Ames	1593576	B1	High	Non-Irrigated	1	28	8	CM105	Inbred	NA	NA	collect;	NA	43	120	NA	NA	NA	NA	NA	NA	NA	3.48433333333333	13.508	2.3788	15.62	166.2	33.888	NA	NA	NA	14	20.3898916967509	NA	NA	NA	NA	NA	NA	42.015259	93.732443	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	35.8671348260116	21.5807068748565	13.218	49.6333333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593577	Ames	1593577	B1	High	Non-Irrigated	1	19	9	H105W	Inbred	NA	NA		NA	72	153	NA	NA	NA	NA	NA	NA	NA	4.13333333333333	14.5248	2.7214	20.3	353	68.476	NA	NA	NA	18	19.3983002832861	NA	NA	NA	NA	NA	NA	42.015232	93.732295	NA	14000	NA	NA	2022-05-22	14	7.5	NA	NA	72.4751512141751	20.5312043099646	14.8488333333333	94.1833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593578	Ames	1593578	B1	High	Non-Irrigated	1	19	7	MDF-13D	Inbred	NA	NA	set aside;	NA	44	121	NA	NA	NA	NA	NA	NA	NA	3.272	17.648	2.259	16.9	72	19.7	NA	NA	NA	12	27.3611111111111	NA	NA	NA	NA	NA	NA	42.015286	93.732296	NA	16000	NA	NA	2022-05-22	16	7.5	NA	NA	20.8505239634215	28.9590610603076	16.779	58	250	NA	NA	NA	NA	LC_2231
22-A-1593579	Ames	1593579	B1	High	Non-Irrigated	1	22	12	LH145	Inbred	NA	NA	collect;	NA	57	127	NA	NA	NA	NA	NA	NA	NA	3.84633333333333	15.524	2.294	17	320.4	93.568	NA	NA	NA	14.3333333333333	29.2034956304619	NA	NA	NA	NA	NA	NA	42.015128	93.732332	NA	13000	NA	NA	2022-05-22	13	7.5	NA	NA	99.0325800106306	30.9090449471381	15.456	102.75	250	NA	NA	NA	NA	LC_2231
22-A-1593580	Ames	1593580	B1	High	Non-Irrigated	1	25	9	207	Inbred	NA	NA	collect;	NA	51	118	NA	NA	NA	NA	NA	NA	NA	3.48966666666667	12.373	2.1724	9.08	243	42.54	NA	NA	NA	13	17.5061728395062	NA	NA	NA	NA	NA	NA	42.01521	93.732406	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	45.0244309342107	18.5285724009097	12.4653333333333	56.7666666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593581	Ames	1593581	B1	High	Non-Irrigated	1	18	13	PHG50	Inbred	NA	NA	collect;	NA	60	132	NA	NA	NA	NA	NA	NA	NA	3.8578	14.61425	2.6225	17.525	251.5	72.275	NA	NA	NA	13.2	28.7375745526839	NA	NA	NA	NA	NA	NA	42.0151	93.732259	NA	11000	NA	NA	2022-05-22	11	7.5	NA	NA	76.4960212921974	30.4159130386471	14.7934	96.4	250	NA	NA	NA	NA	LC_2231
22-A-1593582	Ames	1593582	B1	High	Non-Irrigated	1	22	8	G80	Inbred	NA	NA	collect;Severe bend in ear. String used to measure ear length;	NA	55	138	NA	NA	NA	NA	NA	NA	NA	3.86666666666667	13.549	2.4176	19.58	171.6	49.024	NA	NA	NA	13.3333333333333	28.5687645687646	NA	NA	NA	NA	NA	NA	42.015238	93.732332	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	51.8871110042018	30.2372441749428	14.1205	72.35	250	NA	NA	NA	NA	LC_2231
22-A-1593583	Ames	1593583	B1	High	Non-Irrigated	1	20	7	CR1HT	Inbred	NA	NA		NA	54	143	NA	NA	NA	NA	NA	NA	NA	3.43166666666667	14.8296	1.8186	10.5	326	68.468	NA	NA	NA	10.6666666666667	21.0024539877301	NA	NA	NA	NA	NA	NA	42.015286	93.732296	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	72.466683996322	22.2290441706509	15.0475	83.9833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593584	Ames	1593584	B1	High	Non-Irrigated	1	29	9	PHG71	Inbred	NA	NA		NA	86	131	NA	NA	NA	NA	NA	NA	NA	3.776	14.6158	2.0256	11.62	293.4	67.926	NA	NA	NA	13	23.1513292433538	NA	NA	NA	NA	NA	NA	42.01521	93.73248	NA	29000	NA	NA	2022-05-22	29	7.5	NA	NA	71.89302998677	24.5034185367314	14.4591666666667	83.5333333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593585	Ames	1593585	B1	High	Non-Irrigated	1	26	8	LH82	Inbred	NA	NA	collect;	NA	53	120	NA	NA	NA	NA	NA	NA	NA	4.1845	11.1428	2.4638	11.94	341.4	62.92	NA	NA	NA	20.6666666666667	18.4299941417692	NA	NA	NA	NA	NA	NA	42.015237	93.732406	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	66.5946684151513	19.5063469288668	11.221	80.4333333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593586	Ames	1593586	B1	High	Non-Irrigated	1	28	13	PHG72	Inbred	NA	NA		NA	64	143	NA	NA	NA	NA	NA	NA	NA	3.92033333333333	14.343	2.2826	16.48	NA	NA	NA	NA	NA	14.3333333333333	NA	NA	NA	NA	NA	NA	NA	42.015121	93.732442	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	NA	NA	14.0358333333333	103.416666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593587	Ames	1593587	B1	High	Non-Irrigated	1	20	8	PHJ40	Inbred	NA	NA	collect;	NA	40	109	NA	NA	NA	NA	NA	NA	NA	3.79566666666667	10.4968	2.3492	12.4	194.6	45.92	NA	NA	NA	12.3333333333333	23.5971223021583	NA	NA	NA	NA	NA	NA	42.015259	93.732295	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	48.6018304771734	24.9752469050223	11.6386666666667	65.7166666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593588	Ames	1593588	B1	High	Non-Irrigated	1	18	12	764	Inbred	NA	NA	collect;	NA	52	126	NA	NA	NA	NA	NA	NA	NA	3.7465	12.2712	2.3134	14.68	264	66.48	NA	NA	NA	14.3333333333333	25.1818181818182	NA	NA	NA	NA	NA	NA	42.015128	93.732259	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	70.3625803598102	26.6524925605342	12.2015	83.8333333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593589	Ames	1593589	B1	High	Non-Irrigated	1	23	11	LP5	Inbred	NA	NA	collect;	NA	77	145	NA	NA	NA	NA	NA	NA	NA	4.32966666666667	13.5806	2.3964	14.4	391	92.216	NA	NA	NA	15	23.5846547314578	NA	NA	NA	NA	NA	NA	42.015176	93.73237	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	97.6016201934455	24.9620512003697	13.7733333333333	114.3	250	NA	NA	NA	NA	LC_2231
22-A-1593590	Ames	1593590	B1	High	Non-Irrigated	1	22	15	PHK76	Inbred	NA	NA	set aside;	NA	49	151	NA	NA	NA	NA	NA	NA	NA	3.98325	15.261	2.55733333333333	19.8	324	93.5333333333333	NA	NA	NA	12.5	28.8683127572016	NA	NA	NA	NA	NA	NA	42.015045	93.732333	NA	14000	NA	NA	2022-05-22	14	7.5	NA	NA	98.9958887332669	30.55428664607	15.28175	120.225	250	NA	NA	NA	NA	LC_2231
22-A-1593591	Ames	1593591	B1	High	Non-Irrigated	1	28	11	PHN11	Inbred	NA	NA		NA	51	134	NA	NA	NA	NA	NA	NA	NA	4.09416666666667	12.917	2.5326	14.08	NA	NA	NA	NA	NA	16.6666666666667	NA	NA	NA	NA	NA	NA	NA	42.015176	93.732443	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	NA	NA	12.9618333333333	96.9333333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593592	Ames	1593592	B1	High	Non-Irrigated	1	24	13	PHT77	Inbred	NA	NA		NA	63	164	NA	NA	NA	NA	NA	NA	NA	4.44966666666667	14.0546	2.7732	22.46	359.6	92.03	NA	NA	NA	13	25.5923248053393	NA	NA	NA	NA	NA	NA	42.015122	93.732369	NA	18000	NA	NA	2022-05-22	18	7.5	NA	NA	97.4047573783594	27.0869736869742	13.935	123.5	250	NA	NA	NA	NA	LC_2231
22-A-1593593	Ames	1593593	B1	High	Non-Irrigated	1	26	10	MBST	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;	NA	49	143	NA	NA	NA	NA	NA	NA	NA	3.7418	14.0685	2.2505	12.05	279.5	66.325	NA	NA	NA	13.6	23.7298747763864	NA	NA	NA	NA	NA	NA	42.015183	93.732406	NA	14000	NA	NA	2022-05-22	14	7.5	NA	NA	70.1985280139051	25.1157524200018	14.7042	89.44	250	NA	NA	NA	NA	LC_2231
22-A-1593594	Ames	1593594	B1	High	Non-Irrigated	1	21	9	NS501	Inbred	NA	NA	collect;	NA	53	129	NA	NA	NA	NA	NA	NA	NA	3.86133333333333	11.9892	2.4714	11.34	235.4	57.34	NA	NA	NA	12.6666666666667	24.3585386576041	NA	NA	NA	NA	NA	NA	42.01521	93.732332	NA	17000	NA	NA	2022-05-22	17	7.5	NA	NA	60.6887839625679	25.7811316748377	12.3196666666667	70.6	250	NA	NA	NA	NA	LC_2231
