location,plotNumber,qrCode,row,range,genotype,block,numberPrimaryEars,numberSecondaryEars,secondaryEarKernels,kernelColor,kernelStriping,earWidth,kernelFillLength,kernelRowNumber,kernelsPerRow,kernelsPerEar,shelledCobWidth,shelledCobMass,hundredKernelMass,kernelMassPerEar,notes,experiment,plantDensity,plantingDate,sublocation,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,totalStandCount,flagLeafHeight,earHeight,flagLeafHt,earLength,anthesisDate,silkDate,plotLength,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD
Lincoln,1067,LINCOLN$SAM$REP1$PLOT1067$ROW14$RANGE3$LH39,14,3,LH39,1,6,0,0,orange,FALSE,2.713,6.74333333333333,7.5,10.6666666666667,64.3333333333333,2.06933333333333,10.8666666666667,13.6917098445596,8.80833333333333,some driedup kernels/mold; ;scattered kernels; ;scattered kernels/ some look pale/ mold; ;mold/fungus; ;pale; fungus/mold; ;mold; fungus; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,141,58.5,NA,11.8486666666667,2022-07-15,2022-07-20,7.5,71,76,5,1230.13,1366.37,136.24
Lincoln,1069,LINCOLN$SAM$REP1$PLOT1069$ROW16$RANGE3$LH146HT,16,3,LH146HT,1,6,0,0,yellow,FALSE,2.32633333333333,9.1865,11.5,20.1666666666667,176.833333333333,1.70466666666667,9.5,16.6333333333333,19.15,fungus; ;fungus; ;fungus; ;fungus; ;fungus; ;fungus; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,142.5,68.5,NA,10.916,2022-07-10,2022-07-13,7.5,66,69,3,1104.005,1179.685,75.6800000000001
Lincoln,1072,LINCOLN$SAM$REP1$PLOT1072$ROW19$RANGE3$78371A,19,3,78371A,1,6,0,0,yellow,FALSE,NA,NA,8.66666666666667,7,50,1.6975,7.01666666666667,18.1666666666667,9.08333333333333,ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,149,45,NA,13.4216666666667,2022-07-20,2022-07-26,7.5,76,82,6,1366.37,1518.555,152.185
Lincoln,1073,LINCOLN$SAM$REP1$PLOT1073$ROW20$RANGE3$CML91,20,3,CML91,1,2,2,35,white,FALSE,NA,NA,NA,NA,4,1.836,7.375,NA,NA,; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,163.5,90,NA,12.292,2022-08-05,2022-08-16,7.5,92,103,11,1762.71,2031.51,268.8
Lincoln,1074,LINCOLN$SAM$REP1$PLOT1074$ROW21$RANGE3$NC358,21,3,NC358,1,6,0,0,yellow,FALSE,2.822,8.651,6,5.66666666666667,42.3333333333333,1.71933333333333,5.81666666666667,16.4,6.61666666666667,ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,131.5,76,NA,11.5911666666667,2022-07-22,2022-08-04,7.5,78,91,13,1416.175,1738.26,322.085
Lincoln,1075,LINCOLN$SAM$REP1$PLOT1075$ROW22$RANGE3$FBLA,22,3,FBLA,1,6,1,188,orange/black,FALSE,3.14083333333333,10.5796666666667,12.1666666666667,21.5,207.333333333333,2.04466666666667,11.2166666666667,16.0833333333333,33.1,; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,168,58,NA,11.1733333333333,2022-07-15,2022-07-17,7.5,71,73,2,1230.13,1288.375,58.2449999999999
Lincoln,1076,LINCOLN$SAM$REP1$PLOT1076$ROW23$RANGE3$VA85,23,3,VA85,1,6,0,0,yellow,FALSE,NA,NA,NA,NA,25.1666666666667,1.22933333333333,7.35,NA,NA,very bare; ;very bare; ;very bare; ;very bare; ;very bare; ;very bare; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,160,93.5,NA,12.7081666666667,2022-07-21,2022-07-22,7.5,77,78,1,1391.03,1416.175,25.145
Lincoln,1077,LINCOLN$SAM$REP1$PLOT1077$ROW24$RANGE3$B37,24,3,B37,1,6,0,0,yellow,FALSE,2.938,10.12,6.5,3.83333333333333,21.1666666666667,1.8715,8.83333333333333,28.9133858267717,6.12,ak eaten uneven rows; ;ak uneven rows; ;ak eaten uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,166,78.5,NA,11.5361666666667,2022-07-21,2022-08-01,7.5,77,88,11,1391.03,1651.71,260.68
Lincoln,1078,LINCOLN$SAM$REP1$PLOT1078$ROW25$RANGE3$IDS28,25,3,IDS28,1,6,4,45,yellow,FALSE,2.217,6.768,3,5,19.1666666666667,1.569,1.88333333333333,8.65217391304348,1.65833333333333,scattered kernels around the cob; ;; ;; ;scattered kernells around the cob; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,153.5,106.5,NA,9.26733333333333,2022-07-20,2022-07-26,7.5,76,82,6,1366.37,1518.555,152.185
Lincoln,1080,LINCOLN$SAM$REP1$PLOT1080$ROW27$RANGE3$MBNA,27,3,MBNA,1,6,0,0,yellow,FALSE,3.497,11.7411666666667,11.8333333333333,26.3333333333333,268,2.11016666666667,10.7,13.9,38.7333333333333,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,168.5,61.5,NA,13.7655,2022-07-10,2022-07-14,7.5,66,70,4,1104.005,1203.245,99.24
Lincoln,1081,LINCOLN$SAM$REP1$PLOT1081$ROW28$RANGE3$NC336,28,3,NC336,1,6,0,0,white,FALSE,2.9065,12.0745,10,13.5,44.1666666666667,2.1425,7.51666666666667,45.0566037735849,19.9,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,175.5,105,NA,12.6541666666667,2022-08-02,2022-08-04,7.5,89,91,2,1678.71,1738.26,59.55
Lincoln,1082,LINCOLN$SAM$REP1$PLOT1082$ROW29$RANGE3$B73,29,3,B73,1,6,0,0,yellow,FALSE,3.57166666666667,8.32433333333333,15.6666666666667,15.5,227.333333333333,2.29916666666667,5.86666666666667,12.6,27.0666666666667,eaten; ;eaten; ;eaten; ;eaten; ;eaten; ;eaten; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,184,100,NA,9.94666666666667,2022-07-18,2022-07-21,7.5,74,77,3,1315.8,1391.03,75.23
Lincoln,1083,LINCOLN$SAM$REP1$PLOT1083$ROW30$RANGE3$CQ702RC,30,3,CQ702RC,1,6,0,0,yellow,FALSE,3.75266666666667,14.0225,12.3333333333333,24.1666666666667,189.666666666667,2.4775,14.725,22.75,43.325,loose kernels; ;lk ; ;lk/ak; ;lk/ak; ;lk/ak; ;lk/ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,165,86,NA,16.9861666666667,2022-07-17,2022-07-21,7.5,73,77,4,1288.375,1391.03,102.655
Lincoln,1084,LINCOLN$SAM$REP1$PLOT1084$ROW31$RANGE3$PHW43,31,3,PHW43,1,6,0,0,yellow,FALSE,3.70266666666667,11.762,15.3333333333333,22.1666666666667,265.166666666667,2.57383333333333,24.9666666666667,18,48.0833333333333,ak eaten; ;ak eaten; ;ak eaten split cob; ;ak eaten split cob; ;ak eaten; ;ak eaten; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,150,53,NA,14.7236666666667,2022-07-15,2022-07-18,7.5,71,74,3,1230.13,1315.8,85.6699999999998
Lincoln,1085,LINCOLN$SAM$REP1$PLOT1085$ROW32$RANGE3$PHG39,32,3,PHG39,1,6,0,0,yellow,FALSE,3.1248,10.585,10.3333333333333,10.8333333333333,69.5,1.9455,9.26666666666667,25.95,17.1666666666667,ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,163.5,78,NA,13.4763333333333,2022-07-21,2022-07-29,7.5,77,85,8,1391.03,1590.56,199.53
Lincoln,1086,LINCOLN$SAM$REP1$PLOT1086$ROW33$RANGE3$FR19,33,3,FR19,1,6,0,0,yellow,FALSE,3.513,12.2328,15.6666666666667,20.1666666666667,283.5,2.16866666666667,15.0166666666667,15.02,42.9666666666667,ak ; ;ak ; ;ak ; ;ak eaten; ;ak ; ;ak ; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,155,87,NA,13.8865,2022-07-15,2022-07-16,7.5,71,72,1,1230.13,1259.19,29.0599999999999
Lincoln,1087,LINCOLN$SAM$REP1$PLOT1087$ROW34$RANGE3$B109,34,3,B109,1,6,0,0,yellow,FALSE,3.68283333333333,10.4875,14.6666666666667,20,232,2.55833333333333,9.55,14.4166666666667,32.85,popped kernels; ;popped kernels; ;popped kernels; ;popped kernels; ;popped kernels; ;enitre cob is mold; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,162,83.5,NA,11.3538333333333,2022-07-18,2022-07-19,7.5,74,75,1,1315.8,1340.865,25.0650000000001
Lincoln,1088,LINCOLN$SAM$REP1$PLOT1088$ROW35$RANGE3$B73,35,3,B73,1,6,0,0,yellow,FALSE,3.748,9.511,15.8333333333333,21,282,2.522,9.66666666666667,14.52,41.2666666666667,ak; ;ak popped kernels; ;ak popped kernels; ;ak popped kernels; ;ak popped kernels; ;ak popped kernels; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,181,91,NA,10.8168333333333,2022-07-17,2022-07-21,7.5,73,77,4,1288.375,1391.03,102.655
Lincoln,1089,LINCOLN$SAM$REP1$PLOT1089$ROW36$RANGE3$SG1533,36,3,SG1533,1,6,1,7,yellow,FALSE,2.508,12.375,12,11,31,1.60816666666667,5.325,NA,17.1,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,156.5,107.5,NA,11.0071666666667,2022-07-22,2022-07-30,7.5,78,86,8,1416.175,1608.06,191.885
Lincoln,1090,LINCOLN$SAM$REP1$PLOT1090$ROW37$RANGE3$HP301,37,3,HP301,1,6,1,251,yellow,FALSE,2.5314,8.5802,11.5,10.5,129.5,1.87766666666667,6.91666666666667,6.7,8.3,ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;ak uneven rows; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,149.5,92.5,NA,11.4131666666667,2022-07-20,2022-07-22,7.5,76,78,2,1366.37,1416.175,49.8049999999998
Lincoln,1091,LINCOLN$SAM$REP1$PLOT1091$ROW38$RANGE3$B84,38,3,B84,1,6,0,NA,yellow,FALSE,3.3,9.50183333333333,12.8333333333333,18.6666666666667,202.166666666667,2.15283333333333,11.3733333333333,19.196,38.7366666666667,; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,166.5,95.5,NA,11.461,2022-07-20,2022-07-21,7.5,76,77,1,1366.37,1391.03,24.6599999999999
Lincoln,1092,LINCOLN$SAM$REP1$PLOT1092$ROW39$RANGE3$K64,39,3,K64,1,6,0,0,white,FALSE,3.6695,10.6175,14,20.8333333333333,250.833333333333,2.45766666666667,14.05,17.9,42.5666666666667,ak; ;ak; ;ak; ;ek; ;ak; ;ek; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,190.5,107.5,NA,12.8423333333333,2022-07-22,2022-07-29,7.5,78,85,7,1416.175,1590.56,174.385
Lincoln,1093,LINCOLN$SAM$REP1$PLOT1093$ROW40$RANGE3$B97,40,3,B97,1,6,0,0,yellow,FALSE,3.36216666666667,10.9113333333333,12.6666666666667,21.8333333333333,246.333333333333,2.08633333333333,9.65,20.1166666666667,49.5166666666667,ak; ;ak; ;ak; ;ak; ;ak; ;ak/ fungus; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,187.5,93,NA,11.491,2022-07-15,2022-07-19,7.5,71,75,4,1230.13,1340.865,110.735
Lincoln,1094,LINCOLN$SAM$REP1$PLOT1094$ROW41$RANGE3$PHWG5,41,3,PHWG5,1,6,0,0,yellow,FALSE,3.5505,11.267,13.5,24.5,287.333333333333,2.181,13.4,17.8666666666667,51.1166666666667,; ;ek; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,172.5,79,NA,13.0658333333333,2022-07-19,2022-07-22,7.5,75,78,3,1340.865,1416.175,75.3099999999999
Lincoln,1095,LINCOLN$SAM$REP1$PLOT1095$ROW42$RANGE3$KY228,42,3,KY228,1,3,0,0,white,FALSE,3.25,11.5,13,19,122.333333333333,2.16666666666667,16.47,24.82,43.56,ak; ;ak/ fungus; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,162.5,82,NA,13.8333333333333,2022-08-04,2022-08-08,7.5,91,95,4,1738.26,1845.96,107.7
Lincoln,1096,LINCOLN$SAM$REP1$PLOT1096$ROW43$RANGE3$MO17,43,3,MO17,1,6,0,0,yellow,FALSE,3.1,13.6721666666667,9.66666666666667,25.6666666666667,221.166666666667,1.75966666666667,8.76666666666667,21.9666666666667,51.2666666666667,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,166,84.5,NA,16.5015,2022-07-18,2022-07-22,7.5,74,78,4,1315.8,1416.175,100.375
Lincoln,1097,LINCOLN$SAM$REP1$PLOT1097$ROW44$RANGE3$ICI 740,44,3,ICI 740,1,6,0,0,yellow,FALSE,3.58933333333333,10.1818333333333,14.1666666666667,18.3333333333333,230.666666666667,2.25366666666667,12.1833333333333,17.8166666666667,42.8166666666667,ak; ;ak; ;ak; ;ak; ;ak; ;ak fungus; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,145.5,69,NA,12.4503333333333,2022-07-19,2022-07-20,7.5,75,76,1,1340.865,1366.37,25.5050000000001
Lincoln,1098,LINCOLN$SAM$REP1$PLOT1098$ROW45$RANGE3$NC328,45,3,NC328,1,6,0,0,yellow,FALSE,3.60816666666667,9.25966666666667,12.8333333333333,13,164,2.5225,11.9166666666667,20.575,33.0166666666667,ak; ;ak/mold; ;ak/uneven rows ; ;uneven rows; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,146.5,68.5,NA,10.4613333333333,2022-07-18,2022-07-22,7.5,74,78,4,1315.8,1416.175,100.375
Lincoln,1099,LINCOLN$SAM$REP1$PLOT1099$ROW46$RANGE3$DJ7,46,3,DJ7,1,6,0,0,yellow,FALSE,3.68916666666667,9.08383333333333,16,17.8333333333333,240.333333333333,2.65533333333333,10.2833333333333,15.36,36.4666666666667,ak there was a 4  on the row band; ;ak popped kernels; ;ak popped kernels; ;ak popped kernels; ;ak popped kernels; ;ak popped kernels; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,131,71,NA,10.3626666666667,2022-07-18,2022-07-20,7.5,74,76,2,1315.8,1366.37,50.5700000000002
Lincoln,1106,LINCOLN$SAM$REP1$PLOT1106$ROW53$RANGE3$B73,53,3,B73,1,1,0,0,yellow,FALSE,2.563,4.86,10,8,46,1.755,2.7,14.3478260869565,6.6,ak; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,152.5,85,NA,6.083,2022-07-18,2022-07-21,7.5,74,77,3,1315.8,1391.03,75.23
Lincoln,1107,LINCOLN$SAM$REP1$PLOT1107$ROW54$RANGE3$PHH93,54,3,PHH93,1,6,0,0,yellow,FALSE,3.51683333333333,10.5945,13.5,24.1666666666667,294.5,2.192,9.18333333333333,14.0166666666667,41.6833333333333,ak eaten; ;ak; ;ak eaten; ;ak eaten; ;ak uneven rows; ;ak uneven rows; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,140.5,70,NA,12.6341666666667,2022-07-14,2022-07-15,7.5,70,71,1,1203.245,1230.13,26.885
Lincoln,1108,LINCOLN$SAM$REP1$PLOT1108$ROW55$RANGE3$VA26,55,3,VA26,1,6,0,0,yellow,FALSE,2.46933333333333,7.7485,13.1666666666667,17.1666666666667,206.666666666667,1.538,6.66666666666667,13.1333333333333,26.7833333333333,ak; ;ak; ;ak; ;half ak eaten; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,154.5,57.5,NA,9.22133333333333,2022-07-11,2022-07-15,7.5,67,71,4,1131.175,1230.13,98.9550000000002
Lincoln,1109,LINCOLN$SAM$REP1$PLOT1109$ROW56$RANGE3$78551S,56,3,78551S,1,6,0,0,orange,FALSE,3.40083333333333,10.8773333333333,12.3333333333333,20.3333333333333,177,2.4165,13.2666666666667,19.3833333333333,34.35,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,131,46.5,NA,14.7038333333333,2022-07-12,2022-07-15,7.5,68,71,3,1157.565,1230.13,72.5650000000001
Lincoln,1110,LINCOLN$SAM$REP1$PLOT1110$ROW57$RANGE3$R229,57,3,R229,1,1,0,0,yellow,FALSE,3.187,7.637,13,14,155,2.3,5.1,13.5,20.6,ak; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,141,79,NA,8.269,2022-07-16,2022-07-22,7.5,72,78,6,1259.19,1416.175,156.985
Lincoln,1111,LINCOLN$SAM$REP1$PLOT1111$ROW3$RANGE4$CR14,3,4,CR14,1,6,0,0,yellow,FALSE,3.88083333333333,7.91183333333333,13.5,20.5,201,2.238,6.55833333333333,13.225,33.7833333333333,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,144,83.5,NA,10.2488333333333,2022-07-07,2022-07-08,7.5,63,64,1,1023.035,1050.285,27.25
Lincoln,1113,LINCOLN$SAM$REP1$PLOT1113$ROW5$RANGE4$R4,5,4,R4,1,6,0,0,orange,FALSE,2.161,9.486,12,13,35.8333333333333,1.1805,3.3,40.6046511627907,14.55,ak; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,167.5,70,NA,9.89433333333333,2022-07-18,2022-07-29,7.5,74,85,11,1315.8,1590.56,274.76
Lincoln,1114,LINCOLN$SAM$REP1$PLOT1114$ROW6$RANGE4$B73,6,4,B73,1,4,0,0,yellow/black,FALSE,3.64775,10.33,17.75,21.75,340.25,2.44575,10.4,10.75,39.05,ak; ;ak; ;ak; ;ak/ popped; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,166.5,90.5,NA,10.6605,2022-07-15,2022-07-19,7.5,71,75,4,1230.13,1340.865,110.735
Lincoln,1115,LINCOLN$SAM$REP1$PLOT1115$ROW7$RANGE4$PHG84,7,4,PHG84,1,6,0,0,yellow,FALSE,2.05825,3.96316666666667,5.5,8.16666666666667,53.6666666666667,0.8915,3.76666666666667,16.4,8.33333333333333,; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,149,NA,NA,10.5545,2022-07-29,2022-08-03,7.5,85,90,5,1590.56,1709.01,118.45
Lincoln,1116,LINCOLN$SAM$REP1$PLOT1116$ROW8$RANGE4$PA875,8,4,PA875,1,6,0,0,yellow,FALSE,2.4434,7.005,9.8,15.8,91.6666666666667,1.11883333333333,3.36666666666667,19.4666666666667,20.9,small and bare; ;mold/fungus; ;mold/fungus; ;mold/fungus; ;mold/fungus; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,135,74,NA,8.37333333333333,2022-07-20,2022-07-20,7.5,76,76,0,1366.37,1366.37,0
Lincoln,1118,LINCOLN$SAM$REP1$PLOT1118$ROW10$RANGE4$MO1W,10,4,MO1W,1,5,0,0,white,FALSE,3.18975,6.9935,15.25,17,200.5,1.69,3.64,11.7,24.325,ak; ;ak/mold; ;ak; ;ak; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,138,64.5,NA,7.9756,2022-07-15,2022-07-21,7.5,71,77,6,1230.13,1391.03,160.9
Lincoln,1119,LINCOLN$SAM$REP1$PLOT1119$ROW11$RANGE4$HBA1,11,4,HBA1,1,6,0,0,yellow,FALSE,2.15333333333333,7.427,12.6666666666667,15,91.1666666666667,1.01116666666667,5.25,12.6,15.9666666666667,very small and bare; ;bare; ;; ;mold/fungus; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,143,62,NA,9.5665,2022-07-22,2022-08-03,7.5,78,90,12,1416.175,1709.01,292.835
Lincoln,1121,LINCOLN$SAM$REP1$PLOT1121$ROW13$RANGE4$B73,13,4,B73,1,2,0,0,yellow,FALSE,3.38,6.75,14,15,104,1.992,4.05,15.7,30,ak; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,149,89,NA,7.553,2022-07-22,2022-08-06,7.5,78,93,15,1416.175,1787.01,370.835
Lincoln,1122,LINCOLN$SAM$REP1$PLOT1122$ROW14$RANGE4$B77,14,4,B77,1,2,0,0,yellow,FALSE,NA,NA,NA,NA,25,1.357,1.8,NA,NA,; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,146.5,79,NA,8.4465,2022-07-28,2022-08-01,7.5,84,88,4,1570.31,1651.71,81.3999999999999
Lincoln,1124,LINCOLN$SAM$REP1$PLOT1124$ROW16$RANGE4$NC306,16,4,NC306,1,1,0,0,yellow,FALSE,NA,NA,NA,NA,5,0.389,0.7,NA,NA,very small and bare; ;; ;; ;; ;; ;; ;Dried (8/12),NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,135,75.5,NA,4.316,2022-07-22,NA,7.5,78,NA,NA,1416.175,NA,NA
Lincoln,1126,LINCOLN$SAM$REP1$PLOT1126$ROW18$RANGE4$A680,18,4,A680,1,3,1,5,yellow/black,FALSE,3.227,9.11166666666667,15.6666666666667,19.6666666666667,261.666666666667,2.35,9.63333333333333,12.35,33.7666666666667,ak; ;ak; ;ak; ;; ;; ;; ;Dried before FF (8/12),NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,157,85,NA,10.28,2022-07-19,NA,7.5,75,NA,NA,1340.865,NA,NA
Lincoln,1128,LINCOLN$SAM$REP1$PLOT1128$ROW20$RANGE4$CS405,20,4,CS405,1,6,0,0,yellow,FALSE,2.71183333333333,10.0263333333333,14.5,26.8333333333333,336,1.54716666666667,8.53333333333333,13.85,44.4,fungus; ;fungus; ;fungus; ;fungus; ;fungus; ;fungus; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,159,70.5,NA,12.3798333333333,2022-07-14,2022-07-18,7.5,70,74,4,1203.245,1315.8,112.555
Lincoln,1130,LINCOLN$SAM$REP1$PLOT1130$ROW22$RANGE4$S8326,22,4,S8326,1,6,0,0,yellow,FALSE,3.10733333333333,12.0688,11.6666666666667,18.1666666666667,218.666666666667,1.85933333333333,7.76666666666667,19.9,43.0166666666667,ak; ;ak; ;ak; ;ak; ;ak; ;ak eaten uneven rows; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,168.5,112.5,NA,13.2473333333333,2022-07-15,2022-07-20,7.5,71,76,5,1230.13,1366.37,136.24
Lincoln,1131,LINCOLN$SAM$REP1$PLOT1131$ROW23$RANGE4$PHG83,23,4,PHG83,1,6,0,0,yellow,FALSE,2.99416666666667,9.21233333333333,12.5,16,147.166666666667,1.791,16.7666666666667,28.65,41.5166666666667,mold/fungus; ;mold/fungus; ;mold/fungus; ;mold/fungus; ;mold/fungus; ;mold/fungus; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,149,82.5,NA,12.6576666666667,2022-07-18,2022-07-20,7.5,74,76,2,1315.8,1366.37,50.5700000000002
Lincoln,1132,LINCOLN$SAM$REP1$PLOT1132$ROW24$RANGE4$H91,24,4,H91,1,6,0,0,orange,FALSE,3.40483333333333,9.80833333333334,12.8333333333333,14.5,170.166666666667,2.06416666666667,10.0666666666667,20.125,35.8833333333333,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,168,84.5,NA,12.2243333333333,2022-07-17,2022-07-19,7.5,73,75,2,1288.375,1340.865,52.49
Lincoln,1133,LINCOLN$SAM$REP1$PLOT1133$ROW25$RANGE4$LH74,25,4,LH74,1,6,0,0,yellow,FALSE,2.624,11.5108333333333,13.3333333333333,28,370,1.61116666666667,12.6,18.4333333333333,49.1666666666667,fungus; ;fungus; ;fungus; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,169.5,84,NA,14.5891666666667,2022-07-11,2022-07-15,7.5,67,71,4,1131.175,1230.13,98.9550000000002
Lincoln,1134,LINCOLN$SAM$REP1$PLOT1134$ROW26$RANGE4$PA880,26,4,PA880,1,5,0,0,yellow,FALSE,3.0344,7.883,13,16,169.4,2.1944,11.88,12.775,23.58,ak; ;ak; ;ak; ;ak; ;ak; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,160,75.5,NA,10.7192,2022-07-19,2022-07-29,7.5,75,85,10,1340.865,1590.56,249.695
Lincoln,1135,LINCOLN$SAM$REP1$PLOT1135$ROW27$RANGE4$FAPW,27,4,FAPW,1,6,0,0,orange,FALSE,2.82916666666667,7.5605,13.6666666666667,15,129.666666666667,1.5745,11.0833333333333,20.44,26.7333333333333,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,150.5,72.5,NA,12.0566666666667,2022-07-15,2022-07-17,7.5,71,73,2,1230.13,1288.375,58.2449999999999
Lincoln,1136,LINCOLN$SAM$REP1$PLOT1136$ROW28$RANGE4$CI21E,28,4,CI21E,1,4,0,0,yellow,FALSE,NA,NA,NA,NA,14.25,2.062,6.2,23.859649122807,3.4,; ;; ;; ;; ;; ;; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,162.5,81.5,NA,12.605,2022-07-15,2022-07-27,7.5,71,83,12,1230.13,1543.06,312.93
Lincoln,1137,LINCOLN$SAM$REP1$PLOT1137$ROW29$RANGE4$LP1 NR HT,29,4,LP1 NR HT,1,6,0,0,yellow,FALSE,3.13666666666667,11.3715,14.6666666666667,17.3333333333333,252,2.25316666666667,12.15,10.9833333333333,27.5666666666667,ak; ;ak; ;ak; ;ak; ;ak; ;ak; ;NA,NA,10147.0588235294,2022-05-05,Lincoln,0,Medium,150,46,175,81.5,NA,14.757,2022-07-15,2022-07-18,7.5,71,74,3,1230.13,1315.8,85.6699999999998
