qrCode,location,sublocation,irrigationProvided,N,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,column,range,plot,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,plantH,plantDensity,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,kernelColor,notes,rep
22-A-1594321,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,13,1,48,14,1594321,LH145,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,47,116,2868,14.732,NA,3.514,2.316,NA,12.7,183,26.179,48,2.316,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594322,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,33,1,47,10,1594322,207,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,52,108,7279,13.177,NA,3.663,2.295,NA,13.3,253,22.164,56.1,2.295,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,1
22-A-1594323,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,16,1,48,12,1594323,PHG50,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,51,127,3529,15.262,NA,3.869,2.519,NA,13,300,27.468,82.5,2.519,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-A-1594324,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,23,1,57,12,1594324,G80,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,46,126,5074,12.498,NA,3.911,2.514,NA,12.7,274,28.595,78.3,2.514,NA,;;;;;;;NA;NA,1
22-A-1594325,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,30,1,47,8,1594325,CR1HT,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,44,110,6618,12.126,NA,3.193,1.725,NA,11.3,220,21.273,46.8,1.725,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-A-1594326,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,33,1,50,7,1594326,PHG71,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,62,123,7279,13.978,NA,3.687,2.211,NA,12,264,23.735,62.7,2.211,NA,;;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-A-1594327,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,30,1,51,10,1594327,LH82,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,27,106,6618,10.442,NA,3.925,2.31,NA,20,200,24.865,49.7,2.31,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594328,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,30,1,49,14,1594328,PHG72,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,67,121,6618,13.294,NA,3.81,2.306,NA,14,288,22.622,65.1,2.306,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-A-1594329,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,32,1,48,8,1594329,PHJ40,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,54,95,7059,10.815,NA,3.426,2.212,NA,11.7,163,20.858,34,2.212,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-A-1594330,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,32,1,51,7,1594330,764,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,45,107,7059,11.756,NA,3.888,2.216,NA,16.3,261,28.473,74.2,2.216,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594331,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,31,1,51,8,1594331,LP5,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,61,116,6838,11.211,NA,4.122,2.457,NA,16.3,241,23.444,56.5,2.457,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-A-1594332,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,13,1,58,12,1594332,PHK76,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,41,126,2868,15.246,NA,3.944,2.488,NA,11,322,28.428,91.5,2.488,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594333,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,25,1,58,7,1594333,PHN11,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,56,117,5515,13.918,NA,4.27,2.597,NA,16.7,400,22.553,90.1,2.597,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594334,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,24,1,47,9,1594334,PHT77,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,57,133,5294,12.454,NA,4.083,2.618,NA,12.3,265,23.18,61.5,2.618,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-A-1594335,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,21,1,54,13,1594335,MBST,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,42,111,4632,13.65,NA,3.585,2.193,NA,12.7,208,29.586,61.5,2.193,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-A-1594336,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,22,1,52,12,1594336,NS501,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,29,114,4853,11.129,NA,3.571,2.197,NA,12.3,194,21.957,42.6,2.197,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-A-1594337,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,29,1,54,7,1594337,DE_2,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,51,109,6397,11.244,NA,4.27,2.683,NA,14,177,25.593,45.3,2.683,NA,;;;;;NA;NA,1
22-A-1594338,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,28,1,55,14,1594338,SD40,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,52,111,6176,13.388,NA,3.799,2.291,NA,12,292,22.74,66.4,2.291,NA,;;;;;;;;;;;NA;NA,1
22-A-1594339,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,29,1,50,9,1594339,NC232,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,73,157,6397,12.871,NA,4.103,2.575,NA,15.3,256,27.806,71.2,2.575,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-A-1594340,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,25,1,54,9,1594340,VA59,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,49,130,5515,7.407,NA,2.906,1.651,NA,9.6,86,23.035,19.9,1.651,NA,;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594341,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,30,1,48,10,1594341,C103,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,49,145,6618,13.121,NA,4.148,2.323,NA,11.2,155,24.446,37.9,2.323,NA,;;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594342,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,22,1,57,11,1594342,OH43,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,43,103,4853,12.906,NA,3.655,2.29,NA,14.3,242,18.58,45,2.29,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-A-1594343,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,24,1,57,9,1594343,VA22,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,58,125,5294,NA,NA,3.291,NA,NA,12,NA,NA,NA,NA,NA,;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594344,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,26,1,48,13,1594344,CI31A,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,77,145,5735,11.41,NA,3.827,2.3,NA,13.7,164,24.47,40.2,2.3,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594345,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,25,1,54,14,1594345,CML323,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,63,118,5515,10.62,NA,3.725,2.557,NA,11.3,155,24.018,37.2,2.557,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594346,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,26,1,56,13,1594346,IA5125,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,67,126,5735,11.534,NA,4.18,2.401,NA,16.3,259,18.542,48.1,2.401,NA,;;;;;;;Sweetcorn;Sweetcorn;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;NA;NA,1
22-A-1594347,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,24,1,58,10,1594347,IL14H,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,56,140,5294,11.444,NA,3.972,2.193,NA,12.3,254,19.685,49.9,2.193,NA,;;;;;;;Sweetcorn;Sweetcorn;Sweetcorn;Sweetcorn;Sweetcorn;Sweetcorn;NA;NA,1
22-A-1594348,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,19,1,52,10,1594348,IL677A,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,43,132,4191,10.888,NA,3.467,2.38,NA,14.5,115,20.145,23.2,2.38,NA,;;;;;x - collect data; but analyze team may need to assess photos;Sweetcorn;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;NA;NA,1
22-A-1594349,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,15,1,55,7,1594349,NC260,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,53,142,3309,13.337,NA,3.653,2.306,NA,15.5,219,21.309,46.7,2.306,NA,;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594350,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,28,1,59,12,1594350,NC296,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,65,132,6176,10.953,NA,3.471,2.173,NA,13,148,22.967,33.9,2.173,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594351,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,31,1,52,9,1594351,NC310,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,66,128,6838,10.691,NA,3.824,2.557,NA,17.7,203,24.404,49.5,2.557,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-A-1594352,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,29,1,57,14,1594352,NC340,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,62,126,6397,12.573,NA,3.452,2.187,NA,13,272,18.04,49.1,2.187,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594353,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,29,1,51,9,1594353,NC362,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,51,158,6397,12.475,NA,3.705,2.42,NA,14,171,28.242,48.2,2.42,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594354,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,33,1,54,8,1594354,CI91B,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,74,121,7279,12.501,NA,3.883,2.582,NA,13,147,28.435,41.8,2.582,NA,;;;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594355,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,26,1,59,9,1594355,SD44,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,39,125,5735,13.028,NA,3.808,2.617,NA,17.7,236,18.28,43.1,2.617,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594356,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,30,1,49,12,1594356,6F629,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,44,132,6618,12.346,NA,3.503,2.26,NA,13.7,209,23.83,49.9,2.26,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594357,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,26,1,50,12,1594357,LH183,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,72,171,5735,13.212,NA,3.494,2.179,NA,11.7,213,24.695,52.7,2.179,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594358,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,19,1,59,7,1594358,A619,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,43,130,4191,14.294,NA,4.481,2.777,NA,13.6,109,26.253,28.6,2.777,NA,;;;;Cob broke in pieces;Cob broke in pieces;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594359,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,33,1,56,7,1594359,A679,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,78,127,7279,12.38,NA,4.465,2.421,NA,16.7,253,24.265,61.4,2.421,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594360,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,29,1,48,6,1594360,VA35,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,60,122,6397,13.592,NA,3.762,2.333,NA,11,229,29.425,67.5,2.333,NA,;;;Cob broke in pieces;Cob broke in pieces;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594361,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,13,1,49,11,1594361,LH38,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,34,105,2868,10.497,NA,3.895,2.386,NA,13.7,233,24.957,58.2,2.386,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594362,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,20,1,52,11,1594362,LH51,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,58,128,4412,15.761,NA,3.315,1.924,NA,10,154,30.182,46.5,1.924,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594363,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,31,1,47,13,1594363,BO9,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,67,136,6838,10.442,NA,3.933,2.462,NA,12.7,179,30.95,55.4,2.462,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-A-1594364,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,24,1,49,8,1594364,Q381,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,45,132,5294,12.067,NA,3.993,2.53,NA,14.7,277,24.452,67.8,2.53,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594365,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,34,1,51,14,1594365,LH85,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,45,116,7500,12.385,NA,3.422,2.142,NA,13,214,22.705,48.7,2.142,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594366,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,28,1,51,11,1594366,807,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,45,127,6176,12.956,NA,3.956,2.481,NA,14.3,249,29.125,72.6,2.481,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-A-1594367,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,30,1,48,11,1594367,PHG86,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,80,154,6618,14.147,NA,4.045,2.477,NA,15,268,27.218,73,2.477,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594368,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,28,1,53,6,1594368,793,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,71,137,6176,12.194,NA,4.43,2.556,NA,16,272,31.753,86.2,2.556,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-A-1594369,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,25,1,47,6,1594369,2MA22,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,28,123,5515,13.276,NA,4.273,2.544,NA,15.3,215,28.054,60.3,2.544,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594370,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,18,1,50,14,1594370,HB8229,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,53,121,3971,13.043,NA,3.865,2.288,NA,12,195,32.872,64.1,2.288,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-A-1594371,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,32,1,51,12,1594371,H8431,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,60,147,7059,15.341,NA,3.981,2.305,NA,12.7,326,24.871,81,2.305,NA,;;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-A-1594372,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,15,1,48,7,1594372,DE1,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,73,136,3309,16.596,NA,5.003,2.81,NA,15,469,35.215,NA,2.81,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-A-1594373,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,31,1,57,10,1594373,CML238,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,58,114,6838,NA,NA,3.734,NA,NA,14,NA,NA,NA,NA,NA,;;x -set asside;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594374,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,31,1,54,12,1594374,B57,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,54,114,6838,11.003,NA,4.212,2.651,NA,14,233,29.193,68,2.651,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-A-1594375,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,34,1,47,11,1594375,A554,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,49,95,7500,6.622,NA,3.313,1.942,NA,13.7,113,20.636,23.4,1.942,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-A-1594376,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,32,1,50,11,1594376,B104,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,50,139,7059,12.92,NA,4.311,2.755,NA,13.3,225,28.231,63.5,2.755,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594377,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,20,1,53,12,1594377,CML38,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,101,160,4412,8.809,NA,3.982,2.844,NA,18,54,18.037,9.7,2.844,NA,;;;;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594378,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,26,1,58,8,1594378,CML247,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,58,100,5735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;NA;NA,1
22-A-1594379,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,22,1,56,9,1594379,PHG35,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,68,107,4853,15.322,NA,4.115,2.692,NA,13,275,32.273,88.9,2.692,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1594380,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,25,1,55,8,1594380,LH93,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,47,103,5515,12.27,NA,3.095,1.869,NA,14.8,246,15.279,37.6,1.869,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594381,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,31,1,55,13,1594381,B79,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,54,109,6838,11.559,NA,3.833,2.721,NA,16.5,121,20.385,24.7,2.721,NA,;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594382,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,30,1,56,8,1594382,VA17,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,55,105,6618,NA,NA,3.936,NA,NA,16,NA,NA,NA,NA,NA,;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594383,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,33,1,59,10,1594383,W182B,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,44,140,7279,8.638,NA,3.067,2.138,NA,13.3,87,17.586,15.3,2.138,NA,;;;;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594384,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,25,1,57,13,1594384,CI90C,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,66,102,5515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;NA;NA,1
22-A-1594385,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,26,1,55,9,1594385,MS1334,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,57,130,5735,13.114,NA,3.254,1.963,NA,13,136,19.373,26.2,1.963,NA,;;;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-A-1594386,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,32,1,49,13,1594386,C49A,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,46,114,7059,11.492,NA,3.51,2.705,NA,12.7,107,22.477,24,2.705,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1594387,Ames,Ames B1,NA,Medium,150,LC_2232,7.5,29,1,59,14,1594387,CH9,5/23/22,NA,NA,NA,NA,NA,NA,NA,NA,49,122,6397,11.08,NA,3.731,2.462,NA,12.7,170,21.761,37.1,2.462,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,1
