"qrCode","year","location","sublocation","irrigationProvided","plotLength","totalStandCount","pedigreeID","plantingDate","anthesisDate","silkDate","daysToAnthesis","daysToSilk","anthesisSilkingInterval","GDDToAnthesis","GDDToSilk","anthesisSilkingIntervalGDD","plantDensity","earLength","earFillLength","earWidth","shelledCobWidth","kernelsPerRow","kernelRowNumber","kernelsPerEar","hundredKernelMass","kernelMassPerEar","shelledCobMass","kernelColor","harvestDate","notes","locationYear","poundsOfNitrogenPerAcre","genotype","rep","plotLatitude","plotLongitude","plotNumber","row","range","plantSeedCount","population","flagLeafHeight","earHeight","experiment","nitrogenTreatment","block","environment"
"23-A-1730678",2023,"Ames","Ames",0,7.5,NA,1715622,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.485,NA,4.213,2.6636,NA,17.3333333333333,329.6,23.1602130370642,76.02,17.08,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"H105W",1,42.014752,-93.728643,336,27,40,32,32000,"183","103","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730679",2023,"Ames","Ames",0,7.5,NA,1715623,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.00825,NA,4.2508,2.33225,NA,14.4,321.5,31.9271701948745,99.975,19.425,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"MS71",1,42.014664,-93.728531,359,22,42,32,32000,"199","85","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730680",2023,"Ames","Ames",0,7.5,NA,1715624,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7558,NA,4.04083333333333,2.2254,NA,13.6666666666667,269.2,17.407912593884,47.06,10.52,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"A554",1,42.015081,-93.728573,232,23,28,32,32000,"143","51","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730681",2023,"Ames","Ames",0,7.5,NA,1715625,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7018,NA,3.93116666666667,2.3184,NA,15.6666666666667,275,24.1586435405014,66.62,17.12,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"A632",1,42.01541,-93.728578,123,24,16,32,32000,"176","79","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730682",2023,"Ames","Ames",0,7.5,NA,1715626,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5628,NA,4.325,2.5098,NA,15.3333333333333,315.8,31.7959904377051,100.16,21.14,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"Pa91",1,42.014669,-93.728642,367,27,43,32,32000,"198","81","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730683",2023,"Ames","Ames",0,7.5,NA,1715627,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4992,NA,4.51083333333333,2.7554,NA,15,277.8,31.9662434014597,89.56,24.26,NA,2023-10-19,"x-collect;Sweetcorn;Cob broke in pieces during shelling","2023 Ames",150,"Va26",1,42.015465,-93.728652,102,27,14,34,34000,"176","47","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730684",2023,"Ames","Ames",0,7.5,NA,1715628,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.276,NA,4.1265,2.3922,NA,12,325,26.8956862228126,86.66,20.28,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length","2023 Ames",150,"Va35",1,42.014883,-93.728608,284,25,34,31,31000,"155","54","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730685",2023,"Ames","Ames",0,7.5,NA,1715629,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0205,NA,4.25316666666667,2.07375,NA,14.3333333333333,430,25.228346616541,105.55,16,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"B103",1,42.015684,-93.728582,34,23,6,32,32000,"155","78","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730686",2023,"Ames","Ames",0,7.5,NA,1715630,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5435,NA,3.245,2.20025,NA,10,131.5,19.9984599156118,26.25,10.1,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"CML52",1,42.015296,-93.728539,145,21,19,32,32000,"240","155","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730687",2023,"Ames","Ames",0,7.5,NA,1715631,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3376,NA,3.824,2.4032,NA,15.6666666666667,305,18.845949221502,57.1,16.64,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"LP1 NR HT",1,42.015707,-93.728545,17,22,4,32,32000,"195","73","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730688",2023,"Ames","Ames",0,7.5,NA,1715632,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0586,NA,3.78383333333333,2.3906,NA,16.6666666666667,315.4,19.8238361081979,57.62,12.94,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"POP-N-EAT",1,42.015383,-93.728651,134,28,17,33,33000,"165","79","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730689",2023,"Ames","Ames",0,7.5,NA,1715633,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7522,NA,4.62883333333333,2.434,NA,14,389.6,34.3614324388365,137.06,23.48,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"LH74",1,42.015543,-93.728616,68,25,10,31,31000,"207","89","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730690",2023,"Ames","Ames",0,7.5,NA,1715634,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",150,"FAPW",1,42.015574,-93.72858,70,23,10,32,32000,"182","85","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730691",2023,"Ames","Ames",0,7.5,NA,1715635,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5018,NA,4.82316666666667,2.7438,NA,21.3333333333333,376.6,20.0263466409747,74.62,11.52,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"LH82",1,42.01472,-93.728532,342,21,40,32,32000,"133","53","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730692",2023,"Ames","Ames",0,7.5,NA,1715636,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.017,NA,4.3586,2.62675,NA,17.6,333.75,23.0284757031789,73.975,21.025,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length;Cob broke in pieces during shelling","2023 Ames",150,"HBA1",1,42.015437,-93.728578,112,24,15,33,33000,"193","67","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730693",2023,"Ames","Ames",0,7.5,NA,1715637,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6612,NA,4.66766666666667,2.6008,NA,15.3333333333333,469.8,24.4154238724652,111.66,17.54,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"4676A",1,42.014555,-93.728529,396,21,46,35,35000,"174","79","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730694",2023,"Ames","Ames",0,7.5,NA,1715638,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3978,NA,3.95666666666667,2.3478,NA,14.3333333333333,413.8,18.2887884742882,75.12,13.28,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"PHG72",1,42.014966,-93.728535,253,21,31,34,34000,"162","76","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730695",2023,"Ames","Ames",0,7.5,NA,1715639,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.832,NA,4.3335,2.566,NA,13.3333333333333,361,25.3311744109755,91.58,21.9,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"PHJ40",1,42.014828,-93.728681,298,29,36,32,32000,"141","65","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730696",2023,"Ames","Ames",0,7.5,NA,1715640,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9064,NA,4.0565,2.209,NA,16.3333333333333,351.8,22.3717966275907,78.6,13.1,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"764",1,42.014944,-93.728572,273,23,33,32,32000,"133","50","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730697",2023,"Ames","Ames",0,7.5,NA,1715641,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.479,NA,4.97716666666667,2.5796,NA,17.6666666666667,468,26.7130439533039,122.34,16.72,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"LP5",1,42.014806,-93.728644,317,28,38,32,32000,"160","69","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730698",2023,"Ames","Ames",0,7.5,NA,1715642,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1898,NA,3.93066666666667,2.5942,NA,12.3333333333333,373.4,33.6649015053859,125.64,20.8,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"78371A",1,42.015488,-93.728542,90,21,12,32,32000,"189","51","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730699",2023,"Ames","Ames",0,7.5,NA,1715643,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1168,NA,4.23133333333333,2.4426,NA,13,391.8,28.2770631817121,110.68,19.2,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"PHK76",1,42.014747,-93.728532,326,22,39,32,32000,"173","58","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730700",2023,"Ames","Ames",0,7.5,NA,1715644,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.30125,NA,3.9066,2.5575,NA,12.8,233.75,29.6409127023431,66,13.15,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"S8326",1,42.01552,-93.728653,83,28,12,32,32000,"187","99","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730701",2023,"Ames","Ames",0,7.5,NA,1715645,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5516,NA,4.61933333333333,2.723,NA,14.3333333333333,326.8,29.7908427906774,98.52,21.32,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"2FACC",1,42.015712,-93.728656,26,28,5,32,32000,"180","67","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730702",2023,"Ames","Ames",0,7.5,NA,1715646,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.573,NA,4.15216666666667,2.655,NA,15.6666666666667,458.4,20.9101484035905,93.78,17.34,NA,2023-10-19,"Sweetcorn;Severe bend in ear. String used to measure ear length","2023 Ames",150,"B75",1,42.015295,-93.728687,153,29,19,32,32000,"202","101","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730703",2023,"Ames","Ames",0,7.5,NA,1715647,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8972,NA,3.5345,2.2976,NA,13,89.6,25.1766893166886,22.5,7.7,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC222",1,42.015438,-93.728652,116,28,15,32,32000,"193","86","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730704",2023,"Ames","Ames",0,7.5,NA,1715648,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",150,"NC230",1,42.015163,-93.728648,205,27,25,32,32000,"123","63","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730705",2023,"Ames","Ames",0,7.5,NA,1715649,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0218,NA,4.54233333333333,2.7268,NA,15.3333333333333,332.4,27.6394826765953,92.08,18.36,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC232",1,42.015053,-93.728647,242,28,29,31,31000,"165","104","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730706",2023,"Ames","Ames",0,7.5,NA,1715650,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9184,NA,4.85,2.6842,NA,17.3333333333333,409,29.6887159883164,117.22,16,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"H49",1,42.015465,-93.728579,106,23,14,32,32000,"189","88","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730707",2023,"Ames","Ames",0,7.5,NA,1715651,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.065,NA,3.90775,2.43766666666667,NA,16.5,150,29.3092809803577,43.8666666666667,24.8666666666667,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length;Cob broke in pieces during shelling","2023 Ames",150,"Va17",1,42.014856,-93.728534,289,21,35,32,32000,"168","64","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730708",2023,"Ames","Ames",0,7.5,NA,1715652,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5856,NA,3.54583333333333,2.1562,NA,12,269,15.1000340567477,40.92,13.02,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length","2023 Ames",150,"Va59",1,42.014994,-93.728535,251,22,30,32,32000,"155","56","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730709",2023,"Ames","Ames",0,7.5,NA,1715653,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.976,NA,4.05366666666667,2.5142,NA,13.8333333333333,326.8,25.6604426941616,84.2,12.88,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length;Cob broke in pieces during shelling","2023 Ames",150,"Oh43",1,42.014888,-93.728644,295,27,35,34,34000,"148","49","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730710",2023,"Ames","Ames",0,7.5,NA,1715654,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.503,NA,3.967,2.1016,NA,15,289.8,20.420201787859,57.4,10.6,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"A635",1,42.014746,-93.728679,333,29,39,33,33000,"141","55","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730711",2023,"Ames","Ames",0,7.5,NA,1715655,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3316666666667,NA,4.26625,2.243,NA,15,405.666666666667,25.3809477942593,71.85,21.6,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"OH7B",1,42.014637,-93.72853,362,22,43,32,32000,"223","110","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730712",2023,"Ames","Ames",0,7.5,NA,1715656,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.886,NA,4.4584,2.77366666666667,NA,14.8,197,29.5400086659035,57.1,15.7,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"Tx303",1,42.015355,-93.728651,137,28,18,34,34000,"243","149","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730713",2023,"Ames","Ames",0,7.5,NA,1715657,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2054,NA,3.8855,2.5172,NA,12.6666666666667,314,26.7274389475559,83.82,24,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"Va22",1,42.014994,-93.728535,252,21,30,33,33000,"158","72","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730714",2023,"Ames","Ames",0,7.5,NA,1715658,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8834,NA,3.63116666666667,2.3044,NA,14,392.4,19.0373632268426,73.48,12.72,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"W182B",1,42.014861,-93.728644,300,27,36,32,32000,"159","42","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730715",2023,"Ames","Ames",0,7.5,NA,1715659,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2342,NA,3.81983333333333,2.1512,NA,11.3333333333333,208.8,24.2261023403778,50.98,7.14,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"A188",1,42.015103,-93.728537,216,21,26,34,34000,"140","49","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730716",2023,"Ames","Ames",0,7.5,NA,1715660,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",150,"Tx601",1,42.0153,-93.72865,156,27,20,33,33000,"232","133","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730717",2023,"Ames","Ames",0,7.5,NA,1715661,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.606,NA,NA,12,NA,NA,NA,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"F6",1,42.014583,-93.72853,379,21,45,33,33000,"210","127","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730718",2023,"Ames","Ames",0,7.5,NA,1715662,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1308,NA,3.8735,2.281,NA,14.3333333333333,279,22.7400831182306,63.28,11.08,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"A239",1,42.014993,-93.728609,247,26,30,32,32000,"160","75","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730719",2023,"Ames","Ames",0,7.5,NA,1715663,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2682,NA,4.01583333333333,2.5152,NA,17.3333333333333,330.4,17.0445598995847,57.04,14.48,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length","2023 Ames",150,"A680",1,42.01535,-93.728614,131,25,17,32,32000,"189","95","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730720",2023,"Ames","Ames",0,7.5,NA,1715664,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9815,NA,2.94366666666667,1.9375,NA,16.6666666666667,148,9.66041666666667,13.85,6.25,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"IDS28",1,42.015657,-93.728581,40,24,7,32,32000,"190","110","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730721",2023,"Ames","Ames",0,7.5,NA,1715665,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2408,NA,3.819,2.2486,NA,14,335,20.7480492013721,68.5,12.54,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"CI187-2",1,42.015158,-93.728612,194,25,24,32,32000,"141","71","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730722",2023,"Ames","Ames",0,7.5,NA,1715666,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3648,NA,3.571,2.3312,NA,13.6666666666667,254.2,16.8916403615852,42.82,8.68,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"CO255",1,42.014938,-93.728682,262,29,32,32,32000,"155","49","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730723",2023,"Ames","Ames",0,7.5,NA,1715667,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4098,NA,4.40116666666667,2.484,NA,13.6666666666667,373.8,31.9446379803824,122.18,22.4,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"A441-5",1,42.015328,-93.728577,148,24,19,30,30000,"195","107","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730724",2023,"Ames","Ames",0,7.5,NA,1715668,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.44,NA,3.8204,2.6985,NA,14,89,24.0489596739597,21.375,13.625,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"CH9",1,42.014911,-93.728608,275,25,33,32,32000,"146","34","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730725",2023,"Ames","Ames",0,7.5,NA,1715669,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8592,NA,4.5475,2.8286,NA,16.6666666666667,285,30.3278279558888,92.32,22,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"CML92",1,42.015323,-93.72854,144,21,18,34,34000,"245","127","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730726",2023,"Ames","Ames",0,7.5,NA,1715670,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.84275,NA,4.4038,3.22466666666667,NA,16.4,226.75,21.6510478912703,47.2,30.6,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"CML154Q",1,42.015735,-93.728545,1,21,3,32,32000,"190","128","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730727",2023,"Ames","Ames",0,7.5,NA,1715671,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",150,"CML261",1,42.015269,-93.728539,162,21,20,2,2000,"220","142","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730728",2023,"Ames","Ames",0,7.5,NA,1715672,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,NA,"2023 Ames",150,"CML281",1,42.014583,-93.72853,380,22,45,35,35000,"245","141","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730729",2023,"Ames","Ames",0,7.5,NA,1715673,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,NA,"2023 Ames",150,"CML311",1,42.014615,-93.728641,386,28,45,36,36000,"NA","NA","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730730",2023,"Ames","Ames",0,7.5,NA,1715674,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.128,NA,4.20683333333333,2.5106,NA,12.6666666666667,299.4,23.9660744226292,71.26,17.04,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"CML323",1,42.014944,-93.728572,274,24,33,32,32000,"132","57","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730731",2023,"Ames","Ames",0,7.5,NA,1715675,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.856,NA,3.458,2.379,NA,12,150.25,21.012586329274,31.3,13.5,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"CML333",1,42.014642,-93.728641,371,28,44,34,34000,"213","154","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730732",2023,"Ames","Ames",0,7.5,NA,1715676,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8122,NA,4.0755,2.3708,NA,15.3333333333333,348.4,26.2864939294846,91.92,22.52,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"H91",1,42.01546,-93.728615,95,25,13,32,32000,"175","77","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730733",2023,"Ames","Ames",0,7.5,NA,1715677,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2268,NA,4.14033333333333,2.4666,NA,13.3333333333333,340.8,23.8781707166161,81.48,24.44,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"Ky226",1,42.015272,-93.728576,165,23,21,33,33000,"207","123","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730734",2023,"Ames","Ames",0,7.5,NA,1715678,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.45,NA,3.983,2.3346,NA,14.5,277.4,23.7841706737676,65.9,20.04,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC260",1,42.014999,-93.728646,260,28,31,32,32000,"165","75","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730735",2023,"Ames","Ames",0,7.5,NA,1715679,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7626,NA,4.37966666666667,2.3112,NA,16.6666666666667,352.8,25.0691524110995,87.72,15.28,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length","2023 Ames",150,"NC294",1,42.014664,-93.728604,355,26,42,32,32000,"198","94","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730736",2023,"Ames","Ames",0,7.5,NA,1715680,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9618,NA,4.29033333333333,2.5056,NA,21.6666666666667,392.4,18.1713014034111,70.72,18.5,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC310",1,42.014966,-93.728609,258,26,31,33,33000,"148","74","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730737",2023,"Ames","Ames",0,7.5,NA,1715681,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6168,NA,4.22116666666667,2.5996,NA,16.6666666666667,244.8,23.3958371915267,56.12,13.26,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length","2023 Ames",150,"NC328",1,42.015351,-93.72854,127,21,17,32,32000,"185","93","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730738",2023,"Ames","Ames",0,7.5,NA,1715682,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.129,NA,3.89675,2.30833333333333,NA,12.5,137.666666666667,36.7727682383076,49.3333333333333,10.9,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC336",1,42.015377,-93.728614,122,25,16,33,33000,"182","75","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730739",2023,"Ames","Ames",0,7.5,NA,1715683,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7595,NA,3.77833333333333,2.2775,NA,12,182,37.883517320137,67.2,12.7,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC352",1,42.01541,-93.728578,124,23,16,33,33000,"203","90","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730740",2023,"Ames","Ames",0,7.5,NA,1715684,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9254,NA,3.987,2.4014,NA,15,280.4,16.7509034024852,46.64,10.02,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC364",1,42.015163,-93.728575,202,24,25,33,33000,"136","47","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730741",2023,"Ames","Ames",0,7.5,NA,1715685,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8734,NA,3.63883333333333,2.388,NA,12.3333333333333,128.2,34.9502335250709,44.88,15.94,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC366",1,42.015629,-93.728655,47,28,8,33,33000,"212","95","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730742",2023,"Ames","Ames",0,7.5,NA,1715686,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2926,NA,4.50866666666667,2.5928,NA,14.3333333333333,394.2,25.1804247654594,99.1,19.52,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"Pa762",1,42.014752,-93.728643,335,28,40,32,32000,"156","67","LC2320","Medium",3,"2023 Ames Medium"
"23-A-1730743",2023,"Ames","Ames",0,7.5,NA,1715687,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.877,NA,3.7745,2.3296,NA,17,276.8,17.9129326433561,49.06,14.86,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"R4",1,42.015707,-93.728619,13,26,4,32,32000,"191","58","LC2320","Medium",3,"2023 Ames Medium"
